,imdbID,title,year,prescore,postscore
1062,tt1272878,2 guns,2013,11.0,0.0
1063,tt0434409,v for vendetta,2005,0.8,0.0
1064,tt0104694,a league of their own,1992,5.490909090909091,0.0
1065,tt0450385,1408,2007,0.2,0.0
1066,tt0206275,save the last dance,2001,0.0,0.0
1067,tt0374536,bewitched,2005,27.3,0.0
1068,tt0111742,wolf,1994,18.2,0.0
1069,tt0120611,blade,1998,0.0,0.0
1070,tt0332379,school of rock,2003,0.4,0.0
1071,tt6359956,a bad moms christmas,2017,5.8,0.0
1072,tt1371111,cloud atlas,2012,26.599999999999998,0.0
1073,tt0116705,jingle all the way,1996,0.0,0.0
1074,tt0076245,julia,1977,0.0,14.65
1075,tt0276751,about a boy,2002,11.0,0.1
1076,tt0084434,an officer and a gentleman,1982,0.0,5.3
1077,tt0964517,the fighter,2010,0.8,9.4
1078,tt0298130,the ring,2002,0.0,0.0
1079,tt0359013,blade: trinity,2004,0.0,0.0
1080,tt0186566,space cowboys,2000,15.799999999999997,0.0
1081,tt0318627,resident evil: apocalypse,2004,0.0,0.0
1082,tt0758730,aliens vs. predator: requiem,2007,0.0,0.0
1083,tt0783233,atonement,2007,11.166666666666668,0.5
1084,tt0101862,father of the bride,1991,5.7,0.6000000000000001
1085,tt0377092,mean girls,2004,0.0,0.0
1086,tt0838283,step brothers,2008,5.2,0.0
1087,tt0113071,first knight,1995,5.1,0.0
1088,tt0427229,failure to launch,2006,5.6,0.0
1089,tt1385826,the adjustment bureau,2011,5.6000000000000005,0.0
1090,tt1086772,blended,2014,0.0,0.0
1091,tt0083987,gandhi,1982,5.6,20.0
1092,tt1197624,law abiding citizen,2009,5.2,0.0
1093,tt1650062,super 8,2011,16.4,0.0
1094,tt1424381,predators,2010,5.2,0.0
1095,tt1596365,the woman in black,2012,0.2,0.0
1096,tt1706593,chronicle,2012,0.0,0.0
1097,tt1731141,ender's game,2013,12.000000000000002,0.0
1098,tt1956620,sex tape,2014,0.0,0.0
1099,tt3522806,mechanic: resurrection,2016,5.6000000000000005,0.0
1100,tt0119488,l.a. confidential,1997,5.2,10.4
1101,tt1245492,this is the end,2013,0.4,0.0
1102,tt0098067,parenthood,1989,20.457575757575757,0.25
1103,tt2647586,resurrection,2014,5.6000000000000005,0.4
1104,tt0218967,the family man,2000,5.0,0.0
1105,tt0327597,coraline,2009,0.0,0.0
1106,tt0333780,"legally blonde 2: red, white & blonde",2003,8.0,0.0
1107,tt0119008,donnie brasco,1997,17.099999999999998,0.1
1108,tt0119345,i know what you did last summer,1997,0.0,0.0
1109,tt0083944,first blood,1982,0.2,0.0
1110,tt0058150,goldfinger,1964,0.0,0.0
1111,tt0454876,life of pi,2012,5.5,5.21111111111111
1112,tt0350258,ray,2004,0.0,5.4
1113,tt0181865,traffic,2000,10.1,15.2
1114,tt0268695,the time machine,1960,0.0,0.0
1115,tt0268695,the time machine,2002,5.0,0.0
1116,tt0155267,the thomas crown affair,1968,0.0,0.0
1117,tt0155267,the thomas crown affair,1999,0.0,0.0
1118,tt0089218,the goonies,1985,0.0,0.0
1119,tt2980516,the theory of everything,2014,0.7111111111111111,5.425
1120,tt0093105,"good morning, vietnam",1987,0.1,0.2
1121,tt0120461,volcano,1997,5.2,0.0
1122,tt0166813,spirit: stallion of the cimarron,2002,5.4,0.0
1123,tt0319061,big fish,2003,22.33333333333333,0.0
1124,tt1987680,the upside,2017,5.6000000000000005,0.0
1125,tt0382077,hide and seek,2005,11.0,0.0
1126,tt0120888,the wedding singer,1998,0.0,0.0
1127,tt0099810,the hunt for red october,1990,5.2,0.0
1128,tt1860357,deepwater horizon,2016,0.7666666666666666,0.0
1129,tt0986263,surrogates,2009,0.2,0.0
1130,tt0116253,executive decision,1996,0.0,0.0
1131,tt1392214,prisoners,2013,6.1000000000000005,0.0
1132,tt0119715,mousehunt,1997,5.0,0.0
1133,tt0396752,nanny mcphee,2005,11.4,0.0
1134,tt0113855,mortal kombat,1995,0.0,0.0
1135,tt0091187,heartbreak ridge,1986,0.8,0.0
1136,tt2268016,magic mike xxl,2015,5.3,0.0
1137,tt0084516,poltergeist,1982,5.2,0.0
1138,tt0829482,superbad,2007,0.0,0.0
1139,tt0120201,starship troopers,1997,0.2,0.0
1140,tt7401588,instant family,2018,5.4,0.0
1141,tt0102492,my girl,1991,0.2,0.0
1142,tt0361748,inglourious basterds,2009,5.800000000000001,5.3999999999999995
1143,tt0138524,intolerable cruelty,2003,16.5,0.0
1144,tt0109254,beverly hills cop iii,1994,0.0,0.0
1145,tt1389137,we bought a zoo,2011,10.7,0.0
1146,tt0100507,rocky v,1990,11.599999999999998,0.0
1147,tt0397313,eight below,2006,0.4,0.0
1148,tt0287717,spy kids 2: island of lost dreams,2002,0.0,0.0
1149,tt0093058,full metal jacket,1987,1.9000000000000001,0.1
1150,tt0366627,the jacket,2005,10.3,0.0
1151,tt4052882,the shallows,2016,0.0,0.0
1152,tt0215129,road trip,2000,0.0,0.0
1153,tt0071230,blazing saddles,1974,0.2,0.2
1154,tt0110475,the mask,1994,0.0,0.0
1155,tt0472062,charlie wilson's war,2007,26.999999999999996,0.2
1156,tt0758774,body of lies,2008,11.600000000000001,0.0
1157,tt0250797,unfaithful,2002,10.399999999999999,0.2
1158,tt0082846,on golden pond,1981,19.9,15.6
1159,tt0101921,fried green tomatoes,1991,5.2,0.30000000000000004
1160,tt0944835,salt,2010,5.2,0.0
1161,tt0074899,midway,1976,0.0,0.0
1162,tt0139462,message in a bottle,1999,16.799999999999997,0.0
1163,tt0120844,star trek: insurrection,1998,3.0,0.0
1164,tt0183790,a knight's tale,2001,5.0,0.0
1165,tt4501244,why him?,2016,0.6000000000000001,0.0
1166,tt1156398,zombieland,2009,0.4,0.0
1167,tt0109446,the client,1994,1.1,0.2
1168,tt0356618,the forgotten,2004,6.200000000000001,0.0
1169,tt0181316,blue streak,1999,0.0,0.0
1170,tt0111280,star trek generations,1994,0.0,0.0
1171,tt0486822,disturbia,2007,0.0,0.0
1172,tt0106375,beethoven's 2nd,1993,0.0,0.0
1173,tt0133952,the siege,1998,5.7,0.0
1174,tt0121164,corpse bride,2005,0.4,0.0
1175,tt0106701,dennis the menace,1993,5.6000000000000005,0.0
1176,tt0308644,finding neverland,2004,17.2,0.5
1177,tt1611224,abraham lincoln: vampire hunter,2012,0.0,0.0
1178,tt0112641,casino,1995,17.0,0.2
1179,tt0108162,sliver,1993,0.8,0.0
1180,tt0082818,nightmare,1964,0.0,0.0
1181,tt0082818,nightmare,1981,0.0,0.0
1182,tt0332280,the notebook,2004,6.600000000000001,0.0
1183,tt0066995,diamonds are forever,1971,0.0,0.0
1184,tt0296572,the chronicles of riddick,2004,0.0,0.0
1185,tt0116136,dragonheart,1996,10.4,0.0
1186,tt0410297,the lake house,2006,0.2,0.0
1187,tt0281373,snow dogs,2002,10.399999999999999,0.0
1188,tt0080455,the blues brothers,1980,0.0,0.0
1189,tt0113161,get shorty,1995,11.0,0.0
1190,tt0329101,freddy vs. jason,2003,0.0,0.0
1191,tt0901476,bride wars,2009,0.4,0.0
1192,tt1981677,pitch perfect,2012,0.2,0.0
1193,tt0091326,the karate kid part ii,1986,5.0,0.0
1194,tt0089822,police academy 2: their first assignment,1985,0.0,0.0
1195,tt1007029,the iron lady,2011,17.8,5.0
1196,tt0166485,anna and the king,1999,10.799999999999999,0.0
1197,tt0113492,judge dredd,1995,0.4,0.0
1198,tt0102266,the last boy scout,1991,0.0,0.0
1199,tt0278504,insomnia,1997,7.0,0.0
1200,tt0278504,insomnia,2002,17.0,0.0
1201,tt0200550,coyote ugly,2000,0.0,0.0
1202,tt1711525,office christmas party,2016,0.0,0.0
1203,tt0462590,step up,2006,0.0,0.0
1204,tt1132626,saw v,2008,0.0,0.0
1205,tt1648190,the dark tower,2017,15.399999999999999,0.0
1206,tt0824747,changeling,2008,36.76666666666666,0.2
1207,tt0117765,striptease,1996,0.0,0.0
1208,tt0462499,rambo,2008,0.2,0.0
1209,tt0381707,white chicks,2004,0.0,0.0
1210,tt0114508,species,1995,5.2,0.0
1211,tt3195644,insidious: chapter 3,2015,0.0,0.0
1212,tt2561572,get hard,2015,0.0,0.0
1213,tt1292566,how to be single,2016,0.0,0.0
1214,tt0098084,pet sematary,1989,0.4,0.0
1215,tt2975578,the purge: anarchy,2014,0.0,0.0
1216,tt0059113,doctor zhivago,1965,16.899999999999995,5.6
1217,tt0325710,the last samurai,2003,0.8,0.2
1218,tt0183523,mission to mars,2000,0.4,0.0
1219,tt0377818,the dukes of hazzard,2005,0.2,0.0
1220,tt0113957,the net,1995,0.2,0.0
1221,tt1190634,the boys,1962,0.0,0.0
1222,tt0098273,sea of love,1989,1.3,0.0
1223,tt0093936,the secret of my success,1987,0.4,0.0
1224,tt0452681,the santa clause 3: the escape clause,2006,0.8,0.0
1225,tt0101902,for the boys,1991,0.0,0.25
1226,tt3079380,spy,2015,0.6000000000000001,0.0
1227,tt0391198,the grudge,2004,0.0,0.0
1228,tt0133240,treasure planet,2002,10.600000000000001,0.0
1229,tt2304933,the 5th wave,2016,10.21111111111111,0.0
1230,tt1210166,moneyball,2011,11.1,0.611111111111111
1231,tt0482571,the prestige,2006,10.9,0.0
1232,tt0096446,willow,1988,0.0,0.0
1233,tt0375063,sideways,2004,0.1,5.8
1234,tt1179933,10 cloverfield lane,2016,0.1,0.0
1235,tt0119174,the game,1997,10.399999999999999,0.0
1236,tt0274558,the hours,2002,13.799999999999997,5.949999999999999
1237,tt0280030,peter pan 2: return to never land,2002,0.0,0.0
1238,tt0352248,cinderella man,2005,26.0,0.2
1239,tt0112346,the american president,1995,10.399999999999999,0.0
1240,tt0110216,junior,1994,5.0,0.0
1241,tt2170439,horrible bosses 2,2014,15.2,0.0
1242,tt1093908,confessions of a shopaholic,2009,0.8,0.0
1243,tt0120188,three kings,1999,0.0,0.0
1244,tt4438848,neighbors 2: sorority rising,2016,0.0,0.0
1245,tt0091777,police academy 3: back in training,1986,0.0,0.0
1246,tt0086425,terms of endearment,1983,6.8,23.0
1247,tt1535109,captain phillips,2013,16.422222222222217,0.4111111111111111
1248,tt1638355,the man from u.n.c.l.e.,2015,0.0,0.0
1249,tt0110638,nell,1994,10.2,0.2
1250,tt0109040,ace ventura: pet detective,1994,0.0,0.0
1251,tt0113189,goldeneye,1995,0.0,0.0
1252,tt0317740,the italian job,2003,0.4,0.0
1253,tt1213641,first man,2018,5.6000000000000005,0.0
1254,tt1075417,race to witch mountain,2009,0.0,0.0
1255,tt0190138,the whole nine yards,2000,0.0,0.0
1256,tt0138946,the yards,2000,0.0,0.0
1257,tt0866439,made of honor,2008,10.8,0.0
1258,tt1055292,life as we know it,2010,0.0,0.0
1259,tt0257360,about schmidt,2002,21.9,0.45
1260,tt0094226,the untouchables,1987,10.5,5.0
1261,tt0096244,tequila sunrise,1988,5.2,0.0
1262,tt0079417,kramer vs. kramer,1979,1.0,24.2
1263,tt1790886,the campaign,2012,0.6000000000000001,0.0
1264,tt1321870,gangster squad,2013,11.6,0.0
1265,tt0164334,along came a spider,2001,1.0,0.0
1266,tt0105435,sneakers,1992,16.4,0.0
1267,tt1524930,vacation,1983,0.0,0.0
1268,tt0800039,forgetting sarah marshall,2008,0.0,0.0
1269,tt1860213,dirty grandpa,2016,11.0,0.0
1270,tt0061722,the graduate,1967,5.2,6.000000000000001
1271,tt0299172,home on the range,2004,11.0,0.0
1272,tt0120832,snake eyes,1998,5.2,0.0
1273,tt0114781,under siege 2: dark territory,1995,0.0,0.0
1274,tt0371724,the hitchhiker's guide to the galaxy,2005,0.3666666666666667,0.0
1275,tt0139654,training day,2001,5.6000000000000005,5.2
1276,tt0077523,every which way but loose,1978,5.5,0.0
1277,tt0387564,saw,2004,0.0,0.0
1278,tt0425123,just like heaven,2005,0.0,0.0
1279,tt0115798,the cable guy,1996,0.0,0.0
1280,tt0251160,john q,2002,12.0,0.0
1281,tt0117381,primal fear,1996,0.4,0.2
1282,tt3774694,love & other drugs,2010,0.8,0.0
1283,tt2562232,birdman or (the unexpected virtue of ignorance),2014,1.2000000000000002,15.599999999999998
1284,tt1636826,project x,1987,0.0,0.0
1285,tt1636826,project x,2012,0.0,0.0
1286,tt0160862,she's all that,1999,5.0,0.0
1287,tt0080319,9 to 5,1980,10.6,0.0
1288,tt0058331,mary poppins,1964,1.0,5.6000000000000005
1289,tt2334873,blue jasmine,2013,23.702020202020197,5.3
1290,tt0859163,the mummy: tomb of the dragon emperor,2008,0.0,0.0
1291,tt0349710,ladder 49,2004,0.6000000000000001,0.0
1292,tt0120873,u.s. marshals,1998,10.799999999999999,0.0
1293,tt0821640,ghosts of girlfriends past,2009,10.4,0.0
1294,tt0096463,working girl,1988,5.800000000000001,0.8500000000000001
1295,tt0111438,timecop,1994,0.0,0.0
1296,tt0910936,pineapple express,2008,0.2,0.0
1297,tt0305711,just married,2003,0.0,0.0
1298,tt0064115,butch cassidy and the sundance kid,1969,1.0,0.4
1299,tt2446980,joy,2015,18.41111111111111,0.2
1300,tt0116996,mars attacks!,1996,18.4,0.0
1301,tt0137523,fight club,1999,0.6000000000000001,0.0
1302,tt0115956,courage under fire,1996,5.4,0.0
1303,tt0292506,the recruit,2003,6.4,0.0
1304,tt0452694,the time traveler's wife,2009,5.0,0.0
1305,tt0081562,stir crazy,1980,5.5,0.0
1306,tt2431286,philomena,2013,6.4,0.4111111111111111
1307,tt0343737,the good shepherd,2006,36.900000000000006,0.0
1308,tt0386117,where the wild things are,2009,21.199999999999996,0.0
1309,tt0146838,any given sunday,1999,27.899999999999995,0.0
1310,tt0184894,shanghai noon,2000,0.0,0.0
1311,tt1355683,black mass,2015,0.6000000000000001,0.0
1312,tt2262227,the book of life,2014,0.1,0.0
1313,tt0410377,nim's island,2008,10.6,0.0
1314,tt2406566,atomic blonde,2017,5.2,0.0
1315,tt0082136,the cannonball run,1981,5.0,0.0
1316,tt0065377,airport,1970,25.7,4.4
1317,tt0449059,little miss sunshine,2006,0.8,10.45
1318,tt0079367,the jerk,1979,0.0,0.0
1319,tt0079501,mad max,1979,0.0,0.0
1320,tt0131325,bowfinger,1999,0.4,0.0
1321,tt0111301,street fighter,1994,0.0,0.0
1322,tt0457510,nacho libre,2006,0.0,0.0
1323,tt1327194,the lucky one,2012,0.2,0.0
1324,tt0486583,fred claus,2007,21.0,0.0
1325,tt0384537,silent hill,2006,0.0,0.0
1326,tt1092026,paul,2011,0.8,0.0
1327,tt1979320,rush,1991,5.2,0.0
1328,tt1411250,riddick,2013,0.0,0.0
1329,tt0120631,ever after: a cinderella story,1998,5.4,0.0
1330,tt0277027,i am sam,2001,11.399999999999999,0.2
1331,tt7040874,a simple favor,2018,0.2,0.0
1332,tt1895587,spotlight,2015,0.4,10.600000000000001
1333,tt0093773,predator,1987,0.0,0.0
1334,tt1563738,one day,2011,0.4,0.0
1335,tt0183649,phone booth,2002,0.0,0.0
1336,tt0375679,crash,1996,10.4,10.4
1337,tt0418763,jarhead,2005,15.2,0.0
1338,tt0388419,christmas with the kranks,2004,0.2,0.0
1339,tt0134273,8mm,1999,5.0,0.0
1340,tt1262416,scream 4,2011,0.4,0.0
1341,tt0102975,star trek vi: the undiscovered country,1991,0.2,0.0
1342,tt0089370,the jewel of the nile,1985,5.0,0.0
1343,tt0098384,steel magnolias,1989,19.8,0.25
1344,tt0084726,star trek ii: the wrath of khan,1982,0.2,0.0
1345,tt0216216,the 6th day,2000,6.0,0.0
1346,tt0338337,paycheck,2003,0.2,0.0
1347,tt0337563,13 going on 30,2004,0.0,0.0
1348,tt0453556,tmnt,2007,0.2,0.0
1349,tt1078588,my sister's keeper,2009,6.000000000000001,0.0
1350,tt1250777,kick-ass,2010,5.6000000000000005,0.0
1351,tt1524137,contraband,2012,0.4,0.0
1352,tt5083738,the favourite,2018,10.425,5.675
1353,tt0289879,the butterfly effect,2004,0.0,0.0
1354,tt1621045,think like a man,2012,0.2,0.0
1355,tt1538403,the mortal instruments: city of bones,2013,0.0,0.0
1356,tt0209475,the wedding planner,2001,0.0,0.0
1357,tt0097481,harlem nights,1989,0.0,0.0
1358,tt0104452,housesitter,1992,5.4,0.0
1359,tt0379632,hustle,1975,0.0,0.0
1360,tt0243736,40 days and 40 nights,2002,0.0,0.0
1361,tt0049388,julie & julia,2009,12.9,0.2
1362,tt0811080,speed racer,2008,6.0,0.0
1363,tt0052618,ben-hur,2016,10.799999999999999,19.2
1364,tt0141098,forces of nature,1999,0.0,0.0
1365,tt0380510,the lovely bones,2009,21.799999999999997,0.2
1366,tt2234155,the internship,2013,0.0,0.0
1367,tt1798684,southpaw,2015,5.2,0.0
1368,tt2531344,blockers,2018,0.0,0.0
1369,tt0120749,mercury rising,1998,0.2,0.0
1370,tt0091396,legal eagles,1986,5.800000000000001,0.0
1371,tt0363988,secret window,2004,5.0,0.0
1372,tt1415283,nanny mcphee returns,2010,11.6,0.0
1373,tt0481141,no reservations,2007,5.4,0.0
1374,tt2241351,money monster,2016,27.299999999999997,0.0
1375,tt0465538,michael clayton,2007,16.1,5.8999999999999995
1376,tt0205000,deuce bigalow: male gigolo,1999,0.0,0.0
1377,tt0098635,when harry met sally...,1989,0.1,0.1
1378,tt7349662,blackkklansman,2018,0.225,5.525
1379,tt0069113,the poseidon adventure,1972,31.4,0.2
1380,tt0397101,the skeleton key,2005,1.2,0.0
1381,tt0117057,the mirror has two faces,1996,3.9666666666666672,0.2
1382,tt1155056,"i love you, man",2009,0.0,0.0
1383,tt0430105,four brothers,2005,0.30000000000000004,0.0
1384,tt0430922,role models,2008,0.0,0.0
1385,tt0356680,the family stone,2005,5.6000000000000005,0.0
1386,tt0120783,the parent trap,1961,0.0,0.0
1387,tt0120783,the parent trap,1998,0.1,0.0
1388,tt0120910,fantasia 2000,1999,1.4000000000000001,0.0
1389,tt0177789,galaxy quest,1999,5.800000000000001,0.0
1390,tt1226229,get him to the greek,2010,0.0,0.0
1391,tt0834001,underworld: rise of the lycans,2009,0.0,0.0
1392,tt0105812,white men can't jump,1992,0.1,0.0
1393,tt0357413,anchorman: the legend of ron burgundy,2004,0.0,0.0
1394,tt0090685,back to school,1986,0.6000000000000001,0.0
1395,tt0488120,fracture,2007,5.800000000000001,0.0
1396,tt0087538,the karate kid,1984,5.0,0.0
1397,tt0087538,the karate kid,2010,0.6000000000000001,0.0
1398,tt0117705,space jam,1996,0.0,0.0
1399,tt0978764,sucker punch,2011,0.0,0.0
1400,tt0116908,the long kiss goodnight,1996,5.4,0.0
1401,tt0230030,bedazzled,1967,0.0,0.0
1402,tt0230030,bedazzled,2000,0.30000000000000004,0.0
1403,tt0096754,the abyss,1989,0.2,0.0
1404,tt0309698,identity,2003,0.0,0.0
1405,tt0309593,final destination 2,2003,0.0,0.0
1406,tt0086465,trading places,1983,0.0,0.0
1407,tt0204946,bring it on,2000,0.0,0.0
1408,tt0081283,ordinary people,1980,5.4,19.2
1409,tt0398375,rumor has it...,2005,11.0,0.0
1410,tt0257568,kangaroo jack,2003,5.0,0.0
1411,tt0473705,state of play,2009,11.3,0.0
1412,tt1486185,red riding hood,2011,6.4,0.0
1413,tt2980648,the hundred-foot journey,2014,23.222222222222218,0.0
1414,tt1294226,the last song,2010,0.2,0.0
1415,tt0248667,ali,2001,11.1,0.4
1416,tt0300471,shanghai knights,2003,0.0,0.0
1417,tt0449089,rv,2006,10.799999999999999,0.0
1418,tt0120177,spawn,1997,0.0,0.0
1419,tt4682786,collateral beauty,2016,13.0,0.0
1420,tt1758830,this is 40,2012,0.6000000000000001,0.0
1421,tt0124315,the cider house rules,1999,6.900000000000001,10.4
1422,tt0280707,gosford park,2001,12.6,5.65
1423,tt0085750,jaws 3-d,1983,0.2,0.0
1424,tt0443543,the illusionist,2006,0.6000000000000001,0.0
1425,tt0089755,out of africa,1985,16.5,15.399999999999999
1426,tt0182789,bicentennial man,1999,6.0,0.0
1427,tt0427152,dinner for schmucks,2010,0.0,0.0
1428,tt0070791,theater of blood,1973,0.0,0.0
1429,tt0047437,sabrina,1995,10.8,0.6000000000000001
1430,tt0090568,8 million ways to die,1986,10.966666666666667,0.0
1431,tt1189340,the lincoln lawyer,2011,5.6000000000000005,0.0
1432,tt2557490,a million ways to die in the west,2014,5.4,0.0
1433,tt0302886,old school,2003,0.0,0.0
1434,tt0102510,the naked gun 2½: the smell of fear,1991,5.0,0.0
1435,tt0799949,epic movie,2007,0.0,0.0
1436,tt0088170,star trek iii: the search for spock,1984,0.0,0.0
1437,tt0046183,peter pan,2003,0.2,0.0
1438,tt3332064,pan,2015,0.4,0.0
1439,tt0955308,robin hood,1973,0.0,0.0
1440,tt0955308,robin hood,1991,0.0,0.0
1441,tt0314353,tears of the sun,2003,0.0,0.0
1442,tt0955308,robin hood,2010,28.099999999999998,0.0
1443,tt0955308,robin hood,2018,11.0,0.0
1444,tt0431197,the kingdom,2007,10.6,0.0
1445,tt2005151,war dogs,2016,1.0,0.0
1446,tt0250687,rat race,2001,10.3,0.0
1447,tt0467197,max payne,2008,0.2,0.0
1448,tt1980209,pain & gain,2013,1.0,0.0
1449,tt0099487,edward scissorhands,1990,5.4,0.0
1450,tt0405325,sky high,2005,0.0,0.0
1451,tt3622592,paper towns,2015,0.0,0.0
1452,tt0088011,romancing the stone,1984,5.0,0.0
1453,tt0053690,can-can,1960,5.800000000000001,0.0
1454,tt0384806,the amityville horror,1979,0.0,0.0
1455,tt0384806,the amityville horror,2005,0.0,0.0
1456,tt0072431,young frankenstein,1974,5.2,0.1
1457,tt0345950,the spongebob squarepants movie,2004,0.0,0.0
1458,tt0173840,final fantasy: the spirits within,2001,0.5,0.0
1459,tt0443706,zodiac,2007,0.4,0.0
1460,tt0255798,the animal,2001,0.0,0.0
1461,tt1073498,meet the spartans,2008,0.0,0.0
1462,tt3397884,sicario,2015,5.4,0.0
1463,tt0088933,cocoon,1985,6.3999999999999995,5.0
1464,tt0416320,match point,2005,12.29090909090909,0.1
1465,tt0083131,stripes,1981,0.0,0.0
1466,tt0388482,transporter 2,2005,0.0,0.0
1467,tt0112792,dangerous minds,1995,5.6000000000000005,0.0
1468,tt1571234,mortal engines,2018,10.7,0.0
1469,tt1872194,the judge,2014,12.0,0.2
1470,tt1586265,what to expect when you're expecting,2012,0.30000000000000004,0.0
1471,tt0151738,never been kissed,1999,0.0,0.0
1472,tt0102685,point break,1991,0.2,0.0
1473,tt0130018,i still know what you did last summer,1998,0.0,0.0
1474,tt0102685,point break,2015,0.1,0.0
1475,tt0105414,single white female,1992,0.2,0.0
1476,tt0097351,field of dreams,1989,6.000000000000001,0.30000000000000004
1477,tt0208092,snatch,2000,0.2,0.0
1478,tt0090633,an american tail,1986,0.4,0.0
1479,tt0985699,valkyrie,2008,6.500000000000001,0.0
1480,tt0095016,die hard,1988,0.0,0.0
1481,tt0221027,blow,2001,0.2,0.0
1482,tt1615065,savages,2012,21.499999999999996,0.0
1483,tt0480687,hall pass,2011,0.2,0.0
1484,tt0388125,in her shoes,2005,6.9,0.0
1485,tt0464154,piranha 3d,2010,5.4,0.0
1486,tt0158983,"south park: bigger, longer & uncut",1999,0.0,0.0
1487,tt0112818,dead man walking,1995,0.6000000000000001,5.4
1488,tt0112817,dead man,1995,0.6000000000000001,0.0
1489,tt0289043,28 days later...,2002,0.0,0.0
1490,tt0021814,dracula,1992,21.3,0.0
1491,tt0187738,blade ii,2002,0.0,0.0
1492,tt0383216,the pink panther,2006,5.0,0.0
1493,tt0327554,catwoman,2004,5.2,0.0
1494,tt0253556,reign of fire,2002,5.2,0.0
1495,tt1142977,frankenweenie,2012,5.800000000000001,0.0
1496,tt0095631,midnight run,1988,10.4,0.0
1497,tt2679042,hitman: agent 47,2015,0.0,0.0
1498,tt0203019,men of honor,2000,15.8,0.0
1499,tt0127536,elizabeth,1998,15.0,0.4
1500,tt0387131,the constant gardener,2005,1.0,5.1
1501,tt0101787,dying young,1991,8.2,0.0
1502,tt0114885,waiting to exhale,1995,5.2,0.0
1503,tt0077663,heaven can wait,1978,6.900000000000001,1.3
1504,tt0482606,the strangers,2008,0.0,0.0
1505,tt0064757,on her majesty's secret service,1969,0.2,0.0
1506,tt0066026,mash,1970,0.0,0.0
1507,tt1226273,edge of darkness,2010,20.0,0.0
1508,tt0165982,sinbad: legend of the seven seas,2003,0.8,0.0
1509,tt0467200,the other boleyn girl,2008,0.7,0.0
1510,tt3717252,underworld: blood wars,2016,0.0,0.0
1511,tt0119313,hope floats,1998,0.4,0.0
1512,tt0265662,the rookie,1990,5.0,0.0
1513,tt0265662,the rookie,2002,5.4,0.0
1514,tt1340800,tinker tailor soldier spy,2011,0.8,0.30000000000000004
1515,tt0425112,hot fuzz,2007,5.0,0.0
1516,tt0093565,moonstruck,1987,1.4,15.6
1517,tt0780504,drive,2011,0.7,0.0
1518,tt1591479,act of valor,2012,0.0,0.0
1519,tt0879870,eat pray love,2010,11.4,0.0
1520,tt0067093,fiddler on the roof,1971,0.4,0.8500000000000001
1521,tt0313542,runaway jury,2003,21.8,0.0
1522,tt2281587,muppets most wanted,2014,0.1,0.0
1523,tt0181536,finding forrester,2000,13.2,0.0
1524,tt0242445,exit wounds,2001,0.0,0.0
1525,tt1259528,den of thieves,2018,0.0,0.0
1526,tt0091129,the golden child,1986,0.0,0.0
1527,tt0105698,universal soldier,1992,0.0,0.0
1528,tt0101764,double impact,1991,0.0,0.0
1529,tt0086567,wargames,1983,0.0,0.1
1530,tt0087277,footloose,1984,0.6000000000000001,0.0
1531,tt0087277,footloose,2011,11.0,0.0
1532,tt0071455,earthquake,1974,10.8,0.0
1533,tt1567432,teen wolf,1985,0.0,0.0
1534,tt0119303,home alone 3,1997,0.0,0.0
1535,tt1148204,orphan,2009,0.6000000000000001,0.0
1536,tt0098554,uncle buck,1989,0.2,0.0
1537,tt0083511,48 hrs.,1982,0.0,0.0
1538,tt0095705,the naked gun: from the files of police squad!,1988,0.0,0.0
1539,tt1355630,if i stay,2014,0.0,0.0
1540,tt4925292,lady bird,2017,6.022222222222221,0.811111111111111
1541,tt7784604,hereditary,2018,0.2,0.0
1542,tt3707106,by the sea,2015,5.6000000000000005,0.0
1543,tt4034228,manchester by the sea,2016,6.300000000000001,10.711111111111112
1544,tt0057076,from russia with love,1963,0.2,0.0
1545,tt0116209,the english patient,1996,5.4,15.499999999999998
1546,tt0094889,cocktail,1988,0.0,0.0
1547,tt0277434,we were soldiers,2002,10.299999999999999,0.0
1548,tt0790736,r.i.p.d.,2013,5.966666666666667,0.0
1549,tt0245562,windtalkers,2002,5.0,0.0
1550,tt0284490,showtime,2002,10.8,0.0
1551,tt0340163,hostage,2005,0.0,0.0
1552,tt1034331,righteous kill,2008,17.2,0.0
1553,tt0822847,priest,2011,0.0,0.0
1554,tt4302938,kubo and the two strings,2016,11.0,0.0
1555,tt0120780,out of sight,1998,0.5,0.1
1556,tt0481369,the number 23,2007,0.2,0.0
1557,tt0436697,the queen,2006,0.8,5.5
1558,tt0077696,hooper,1978,0.0,0.0
1559,tt0088247,the terminator,1984,0.2,0.0
1560,tt0328107,man on fire,2004,21.2,0.0
1561,tt0141926,u-571,2000,0.2,0.0
1562,tt0382992,stealth,2005,0.30000000000000004,0.0
1563,tt0113845,money train,1995,0.0,0.0
1564,tt0335245,the ladykillers,2004,11.099999999999998,0.1
1565,tt2823054,mike and dave need wedding dates,2016,0.2,0.0
1566,tt0113041,father of the bride part ii,1995,5.3,0.0
1567,tt0114496,something to talk about,1995,16.9,0.0
1568,tt0327137,secondhand lions,2003,16.8,0.0
1569,tt0393162,coach carter,2005,0.2,0.0
1570,tt1601913,the grey,2011,0.8,0.0
1571,tt0090056,spies like us,1985,0.0,0.0
1572,tt0091605,the name of the rose,1986,3.0,0.0
