,imdbID,title,year,n_votes,imdb_rating,budget,box_office,cast,genre,running_time,inflation_factor,budget_adjusted,budget_per_actor,budget_per_time,runtime_per_actor,percent_revenue,total_ratings,book,sup,hor,com,spy,his,war,psy,rom,mon,fan,mus,pol,bio,sci,act,dra,dis,adv,mys,thr,dys,cri,epi,oth,ani,based_on_book,other,prescore,postscore,precount_wins,precount_noms,win,nom,none
2413,tt0981227,nick and norah's infinite playlist,2008,85881,6.6,10.0,33.5,6,3,90,0.4644617120987632,4.644617120987632,0.7741028534979386,0.05160685689986257,15.0,235.0,566.8145999999999,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,0,0,0,0,0
2414,tt0054215,psycho,1960,555962,8.5,7.0,34.3,12,5,101,3.378378378378378,23.64864864864865,1.9707207207207207,0.23414503612523416,8.416666666666666,389.99999999999994,4725.677,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,0,0,1.0,0,0.0,0.4,0,0,0,2,5
2415,tt0086129,porky's ii: the next day,1983,10259,5.1,7.0,33.76,16,1,98,1.0040160642570282,7.028112449799197,0.4392570281124498,0.0717154331612163,6.125,382.2857142857143,52.320899999999995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,0,0,0,0,0
2416,tt0108037,the sandlot,1993,73276,7.8,7.0,33.8,12,2,101,0.6920415224913494,4.844290657439447,0.4036908881199539,0.047963273836034125,8.416666666666666,382.8571428571428,571.5527999999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0,0.2,0.0,0,1,0,0,0
2417,tt0144084,american psycho,2000,445282,7.6,7.0,34.3,12,5,101,0.5807200929152149,4.0650406504065035,0.3387533875338753,0.04024792723174756,8.416666666666666,389.99999999999994,3384.1431999999995,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1.0,0,0,0,1.0,0,0.2,0.0,0,2,0,0,0
2418,tt0075066,the pink panther strikes again,1976,26125,7.2,6.0,33.83,5,2,103,1.7574692442882252,10.54481546572935,2.10896309314587,0.10237684918183836,20.6,463.8333333333333,188.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0,0.2,0.0,0,1,0,0,7
2419,tt0114814,the usual suspects,1995,931640,8.5,6.0,34.4,9,3,106,0.6561679790026247,3.9370078740157477,0.43744531933508307,0.037141583717129695,11.777777777777779,473.3333333333333,7918.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,1.0,0,0,0,0.0,0,0.2,10.0,0,2,2,2,5
2420,tt0088993,day of the dead,1985,58947,7.1,3.5,34.0,4,2,100,0.9293680297397772,3.25278810408922,0.813197026022305,0.0325278810408922,25.0,871.4285714285714,418.52369999999996,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
2421,tt0073812,tommy,1975,18154,6.6,3.0,34.3,15,3,108,1.858736059479554,5.576208178438662,0.3717472118959108,0.05163155720776539,7.2,1043.3333333333333,119.81639999999999,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,1.0,0.2,0,6,0,1,6
2422,tt0074285,carrie,1976,157455,7.4,1.8,33.8,4,1,98,1.7574692442882252,3.1634446397188047,0.7908611599297012,0.03228004734406944,24.5,1777.7777777777774,1165.167,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0.2,0.4,0,1,0,2,5
2423,tt0813715,heroes,1977,221443,7.5,3.2,33.5,4,3,112,1.6501650165016502,5.2805280528052805,1.3201320132013201,0.04714757190004715,28.0,946.875,1660.8225,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
2424,tt0185014,wonder boys,2000,59403,7.3,55.0,33.4,6,2,111,0.5807200929152149,31.939605110336817,5.3232675183894695,0.28774419018321457,18.5,-39.27272727272727,433.64189999999996,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,15.799999999999997,0.1,3,4,0,1,6
2425,tt0117008,matilda,1996,115468,6.9,36.0,33.0,5,2,98,0.6373486297004461,22.94455066921606,4.588910133843212,0.2341280680532251,19.6,-8.333333333333334,796.7292000000001,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0.30000000000000004,0.0,0,2,0,0,0
2426,tt0119142,for richer or poorer,1997,9499,5.8,35.0,32.7,6,1,115,0.6230529595015576,21.80685358255452,3.63447559709242,0.18962481376134366,19.166666666666668,-6.571428571428563,55.094199999999994,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.2,0.0,0,1,0,0,0
2427,tt0083658,blade runner,1982,646715,8.1,30.0,32.9,4,3,117,1.0362694300518136,31.088082901554408,7.772020725388602,0.2657101102696958,29.25,9.666666666666663,5238.3915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0,0,0,0,0,1.0,0,0.0,0.0,0,0,0,0,7
2428,tt0270288,confessions of a dangerous mind,2002,80184,7.0,30.0,33.1,5,5,113,0.555864369093941,16.67593107281823,3.335186214563646,0.14757461126387814,22.6,10.333333333333337,561.288,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,1,0,0,1.0,0,5.5,0.0,1,3,0,0,0
2429,tt0411061,88 minutes,2007,72183,5.9,30.0,32.59,8,4,110,0.482392667631452,14.47178002894356,1.808972503617945,0.13156163662675963,13.75,8.633333333333345,425.8797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1,1.0,0,1.0,0,0,0,0.0,0,6.4,0.0,1,7,0,0,0
2430,tt0104254,ferngully: the last rainforest,1992,25314,6.5,24.0,32.7,8,4,76,0.7127583749109052,17.106200997861727,2.138275124732716,0.225081592077128,9.5,36.25000000000001,164.541,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.0,0,0.4,0.0,0,3,0,0,0
2431,tt0113097,forget paris,1995,10738,6.5,21.0,33.18,6,2,101,0.6561679790026247,13.779527559055119,2.2965879265091864,0.1364309659312388,16.833333333333332,58.0,69.797,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.8909090909090911,0.0,0,5,0,0,0
2432,tt0114694,tommy boy,1995,72085,7.1,20.0,32.7,7,2,97,0.6561679790026247,13.123359580052496,1.8747656542932136,0.13529236680466492,13.857142857142858,63.500000000000014,511.8035,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0.2,0.0,0,1,0,0,0
2433,tt0268126,adaptation.,2002,167718,7.7,19.0,32.8,7,3,114,0.555864369093941,10.561423012784877,1.5087747161121252,0.09264406151565681,16.285714285714285,72.63157894736841,1291.4286000000002,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,1.0,27.3,0.0,5,12,0,0,0
2434,tt1216492,leap year,2010,88270,6.5,19.0,32.6,4,2,100,0.4585977913930367,8.713358036467698,2.1783395091169244,0.08713358036467697,25.0,71.57894736842107,573.755,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.8,0.0,0,4,0,0,0
2435,tt1058017,the invention of lying,2009,108860,6.3,18.5,32.7,6,3,100,0.4661200632058805,8.62322116930879,1.4372035282181317,0.0862322116930879,16.666666666666668,76.75675675675677,685.818,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
2436,tt0102719,problem child 2,1991,19492,4.8,15.0,32.7,5,1,91,0.7342143906020558,11.013215859030838,2.2026431718061676,0.12102435009923998,18.2,118.00000000000001,93.56159999999998,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.4,0.0,0,2,0,0,0
2437,tt0361467,confessions of a teenage drama queen,2004,26236,4.6,15.0,33.1,6,3,89,0.5293806246691372,7.940709370037057,1.3234515616728428,0.08922145359592198,14.833333333333334,120.66666666666669,120.6856,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0.2,0.0,0,1,0,0,0
2438,tt1931533,seven psychopaths,2012,228176,7.2,15.0,33.0,7,2,110,0.4355514516929884,6.5332717753948275,0.9333245393421182,0.05939337977631661,15.714285714285714,120.0,1642.8672,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0,5.7,0.0,1,4,0,0,0
2439,tt1659337,the perks of being a wallflower,2012,430063,8.0,13.0,33.4,8,2,103,0.4355514516929884,5.6621688720088486,0.7077711090011061,0.05497251332047426,12.875,156.9230769230769,3440.504,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0.9666666666666667,0.0,0,5,0,0,0
2440,tt0110950,reality bites,1994,43219,6.6,11.5,33.35,7,3,99,0.6747638326585695,7.759784075573549,1.1085405822247927,0.07838165732902574,14.142857142857142,190.0,285.24539999999996,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0,0.2,0.0,0,2,0,0,0
2441,tt2042568,inside llewyn davis,2013,126248,7.5,11.0,32.9,6,2,105,0.4292637697085728,4.721901466794301,0.7869835777990501,0.044970490159945725,17.5,199.0909090909091,946.86,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0,19.31111111111111,0.0,4,9,0,0,7
2442,tt1935179,mud,2012,158674,7.4,10.0,32.6,5,1,130,0.4355514516929884,4.355514516929884,0.8711029033859768,0.03350395782253757,26.0,226.0,1174.1876000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0,5.2,0.0,1,1,0,0,0
2443,tt0078718,and justice for all,1979,28330,7.4,4.0,33.3,4,3,119,1.3774104683195594,5.5096418732782375,1.3774104683195594,0.04629951154015326,29.75,732.4999999999999,209.642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1.0,0,1.0,0,0,0,0.0,0,2.0,0.0,0,11,0,0,0
2444,tt0063522,rosemary's baby,1968,177254,8.0,3.2,33.4,6,3,136,2.8735632183908053,9.195402298850576,1.5325670498084294,0.06761325219743071,22.666666666666668,943.75,1418.032,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0.30000000000000004,5.2,0,3,1,2,5
2445,tt0087298,friday the 13th: the final chapter,1984,40565,6.0,2.6,33.0,4,3,91,0.9624639076034648,2.5024061597690084,0.6256015399422521,0.027498968788670423,22.75,1169.2307692307693,243.39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,1.0,0,0.0,0.0,0,0,0,0,0
2446,tt0107282,the joy luck club,1993,14279,7.7,10.5,32.9,8,2,139,0.6920415224913494,7.266435986159168,0.908304498269896,0.05227651788603718,17.375,213.33333333333334,109.9483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0,1.0,0,5.0,0.0,1,0,0,0,0
2447,tt1212419,hereafter,2010,88047,6.4,50.0,105.2,2,4,129,0.4585977913930367,22.929889569651838,11.464944784825919,0.17775108193528558,64.5,110.4,563.5008,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0.0,0,27.199999999999996,0.0,5,13,0,0,7
2448,tt0364045,taking lives,2004,76039,6.2,45.0,65.4,7,4,103,0.5293806246691372,23.82212811011117,3.40316115858731,0.23128279718554534,14.714285714285714,45.33333333333334,471.4418,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,1.0,0,0,0,1.0,0,5.6000000000000005,0.0,1,3,0,0,0
2449,tt0132245,driven,2001,38051,4.6,94.0,54.7,7,2,117,0.564652738565782,53.07735742518351,7.582479632169073,0.453652627565671,16.714285714285715,-41.80851063829787,175.03459999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,0,0,0,0,0,0,0.0,0,0.4,0.0,0,2,0,0,0
2450,tt0228750,proof of life,2000,53428,6.2,65.0,62.8,5,3,135,0.5807200929152149,37.746806039488966,7.549361207897793,0.27960597066288123,27.0,-3.384615384615389,331.25360000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,1.0,0,0,0,0,0,0.0,0,0.0,0.0,0,1,0,0,0
2451,tt0253474,the pianist,2002,665070,8.5,35.0,120.1,6,3,150,0.555864369093941,19.455252918287933,3.2425421530479888,0.12970168612191954,25.0,243.14285714285714,5653.095,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0.9000000000000001,15.2,0,5,3,4,3
2452,tt0113326,rumble in the bronx,1995,36662,6.7,7.5,76.0,3,3,106,0.6561679790026247,4.921259842519684,1.6404199475065615,0.04642697964641212,35.333333333333336,913.3333333333334,245.6354,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
2453,tt4795124,how to be a latin lover,2017,12510,5.9,13.0,62.6,10,2,115,0.40796344647519583,5.303524804177546,0.5303524804177546,0.046117606992848226,11.5,381.53846153846155,73.809,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0,0.4,0.0,0,2,0,0,0
2454,tt0309377,blood work,2002,40119,6.4,50.0,31.8,2,5,110,0.555864369093941,27.79321845469705,13.896609227348526,0.2526656223154277,55.0,-36.4,256.7616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,1,1.0,0,1.0,0,0,0,1.0,0,20.599999999999998,0.0,4,3,0,0,0
2455,tt0184858,reindeer games,2000,35885,5.8,42.0,32.2,7,4,104,0.5807200929152149,24.39024390243902,3.4843205574912886,0.2345215759849906,14.857142857142858,-23.33333333333333,208.133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1.0,0,1.0,0,0,0,0.0,0,0.2,0.0,0,1,0,0,0
2456,tt0448134,sunshine,1999,223860,7.2,40.0,32.0,8,4,107,0.6002400960384154,24.009603841536613,3.0012004801920766,0.2243888209489403,13.375,-20.0,1611.792,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
2457,tt0294870,rent,2005,47087,6.9,40.0,31.6,8,3,135,0.5120327700972862,20.48131080389145,2.5601638504864312,0.15171341336215888,16.875,-20.999999999999996,324.9003,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,10.8,0.0,2,4,0,0,0
2458,tt1846589,hunter killer,2018,42291,6.6,40.0,31.7,5,2,121,0.3982366082984544,15.929464331938178,3.1858928663876354,0.13164846555320808,24.2,-20.750000000000004,279.12059999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,0,0,1.0,0,0.2,0.0,1,1,0,0,0
2459,tt0962736,the young victoria,2009,54848,7.3,35.0,31.88,10,2,105,0.4661200632058805,16.314202212205814,1.6314202212205813,0.15537335440196012,10.5,-8.914285714285718,400.39039999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0,21.5,0.0,4,8,0,0,7
2460,tt0106226,the age of innocence,1993,45279,7.2,34.0,32.3,3,3,139,0.6920415224913494,23.529411764705877,7.843137254901959,0.16927634363097754,46.333333333333336,-5.000000000000008,326.0088,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,6.0,0.30000000000000004,1,6,0,2,5
2461,tt6628394,bad times at the el royale,2018,105671,7.1,30.0,31.9,7,4,141,0.3982366082984544,11.947098248953633,1.7067283212790905,0.0847311932549903,20.142857142857142,6.333333333333329,750.2641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1,1.0,0,1.0,0,0,0,0.0,0,6.2666666666666675,0.0,1,7,0,0,0
2462,tt0114287,rob roy,1995,38760,6.9,28.0,31.6,6,4,139,0.6561679790026247,18.372703412073488,3.0621172353455814,0.1321777223890179,23.166666666666668,12.857142857142861,267.444,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.0,0,1,0,0,0,0,0,0,0,0.0,0,6.366666666666667,0.2,2,7,0,1,6
2463,tt0116778,kingpin,1996,73120,6.9,25.0,32.2,4,1,114,0.6373486297004461,15.933715742511152,3.983428935627788,0.13976943633781713,28.5,28.800000000000008,504.528,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.2,0.0,0,1,0,0,0
2464,tt0090022,silverado,1985,34691,7.2,23.0,32.19,9,4,133,0.9293680297397772,21.375464684014872,2.375051631557208,0.1607177795790592,14.777777777777779,39.95652173913042,249.7752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,0,0,1.0,0,1,0,0.0,0,5.1,0.0,1,1,0,0,7
2465,tt4550098,nocturnal animals,2016,214805,7.5,22.5,32.4,9,3,116,0.4166545142433346,9.374726570475028,1.0416362856083365,0.08081660836616403,12.88888888888889,43.99999999999999,1611.0375,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0,0,0,1.0,0,0,0,0,0,1.0,0,2.0,0.2,0,10,0,1,6
2466,tt0064782,paint your wagon,1969,11315,6.6,20.0,31.68,3,3,154,2.7247956403269757,54.49591280653951,18.1653042688465,0.353869563678828,51.333333333333336,58.4,74.679,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,15.8,0.0,3,4,0,0,7
2467,tt0112722,copycat,1995,50845,6.6,20.0,32.0,8,4,123,0.6561679790026247,13.123359580052496,1.640419947506562,0.10669398032563004,15.375,60.0,335.577,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0,0,1,1.0,0,0,0,0,0,0.0,0,6.0,0.0,1,5,0,0,0
2468,tt0430634,stick it,2006,25465,6.4,20.0,31.98,3,2,103,0.4960317460317461,9.92063492063492,3.3068783068783065,0.09631684388965941,34.333333333333336,59.9,162.976,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0,0.7666666666666667,0.0,0,4,0,0,0
2469,tt1414382,you again,2010,47393,5.8,20.0,32.0,5,2,105,0.4585977913930367,9.171955827860732,1.8343911655721463,0.0873519602653403,21.0,60.0,274.8794,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.6000000000000001,0.0,0,3,0,0,0
2470,tt1592525,lockout,2012,90550,6.1,20.0,32.2,6,3,95,0.4355514516929884,8.711029033859768,1.4518381723099614,0.09169504246168177,15.833333333333334,61.000000000000014,552.355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
2471,tt1131734,jennifer's body,2009,108856,5.2,16.0,31.6,6,2,102,0.4661200632058805,7.457921011294088,1.2429868352156814,0.07311687265974597,17.0,97.50000000000001,566.0512000000001,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,5.2,0.0,1,1,0,0,0
2472,tt0065988,little big man,1970,31082,7.6,15.0,31.56,6,4,147,2.5773195876288657,38.659793814432994,6.443298969072166,0.26299179465600675,24.5,110.39999999999999,236.2232,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,1,0,0,1.0,0,5.8,0.2,1,6,0,1,6
2473,tt0247745,super troopers,2001,92503,7.1,3.0,23.2,7,3,103,0.564652738565782,1.693958215697346,0.24199403081390658,0.016446196268906272,14.714285714285714,673.3333333333334,656.7712999999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
2474,tt0120601,being john malkovich,1999,293578,7.7,13.0,32.4,7,3,112,0.6002400960384154,7.8031212484994015,1.1147316069284858,0.06967072543303036,16.0,149.23076923076923,2260.5506,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0,0.3666666666666667,0.5,0,2,0,3,4
2475,tt0091653,nothing in common,1986,6046,5.9,12.0,32.32,7,3,118,0.9124087591240876,10.948905109489052,1.5641293013555788,0.0927873314363479,16.857142857142858,169.33333333333334,35.6714,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0,5.2,0.0,1,1,0,0,0
2476,tt0082517,history of the world: part i,1981,43449,6.9,10.0,31.7,5,1,92,1.1001100110011002,11.001100110011002,2.2002200220022003,0.11957717510881524,18.4,217.0,299.79810000000003,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,5.4,0.0,1,2,0,0,0
2477,tt0104692,the lawnmower man,1992,32384,5.4,10.0,32.1,4,3,108,0.7127583749109052,7.127583749109053,1.7818959372772631,0.06599614582508383,27.0,221.0,174.8736,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,0,0,0,0,0
2478,tt0093437,the lost boys,1987,115255,7.3,8.5,32.2,8,2,98,0.8802816901408451,7.482394366197183,0.9352992957746479,0.07635096292037942,12.25,278.82352941176475,841.3615,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1,0,0,0,0
2479,tt0080661,dressed to kill,1980,31905,7.1,6.5,31.9,4,2,104,1.2135922330097086,7.8883495145631075,1.9720873786407769,0.0758495145631068,26.0,390.7692307692308,226.5255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,0,0,0.0,0,0.4,0.0,0,2,0,0,0
2480,tt1333125,movie 43,2013,94912,4.3,6.0,32.4,29,2,94,0.4292637697085728,2.575582618251437,0.08881319373280817,0.027399815087781245,3.2413793103448274,440.0,408.1216,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,11.600000000000001,0.0,2,10,0,0,0
2481,tt2101441,spring breakers,2012,129461,5.3,5.0,31.7,6,2,93,0.4355514516929884,2.177757258464942,0.36295954307749034,0.023416744714676797,15.5,534.0,686.1433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1.0,0,0,0,0.0,0,0.2,0.0,0,1,0,0,0
2482,tt0075029,the outlaw josey wales,1976,61520,7.9,3.7,31.8,5,2,135,1.7574692442882252,6.502636203866434,1.3005272407732869,0.0481676755841958,27.0,759.4594594594594,486.008,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.4,0.0,0,2,0,0,7
2483,tt0067803,summer of '42,1971,6699,7.3,1.0,32.06,3,3,104,2.469135802469136,2.469135802469136,0.8230452674897121,0.023741690408357077,34.666666666666664,3106.0,48.902699999999996,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0,0.2,0.0,0,1,0,0,7
2484,tt0066832,billy jack,1971,5266,6.3,0.8,32.5,1,2,114,2.469135802469136,1.9753086419753083,1.9753086419753083,0.01732726878925709,114.0,3962.5,33.175799999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
2485,tt0119664,metro,1997,24232,5.5,55.0,32.0,3,3,117,0.6230529595015576,34.267912772585674,11.422637590861891,0.2928881433554331,39.0,-41.81818181818182,133.276,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
2486,tt0090830,children of a lesser god,1986,13860,7.2,10.5,31.9,4,2,119,0.9124087591240876,9.58029197080292,2.39507299270073,0.08050665521683126,29.75,203.8095238095238,99.792,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0.4,5.699999999999999,1,2,1,5,2
2487,tt0078723,1941,1979,29802,5.8,35.0,94.9,11,3,118,1.3774104683195594,48.20936639118458,4.382669671925871,0.40855395246766596,10.727272727272727,171.14285714285717,172.85160000000002,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0.6000000000000001,0.0,0,3,0,0,7
2488,tt1129442,transporter 3,2008,150445,6.1,6.6,109.0,4,2,104,0.4644617120987632,3.065447299851837,0.7663618249629592,0.029475454806267662,26.0,1551.5151515151515,917.7145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,0,0,1.0,0,0.0,0.0,0,0,0,0,0
2489,tt1823672,chappie,2015,218198,6.8,49.0,102.1,7,5,120,0.42191066463587,20.67362256715763,2.9533746524510898,0.1722801880596469,17.142857142857142,108.3673469387755,1483.7464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,1,1.0,0,0,0,0.0,0,0.9000000000000001,0.0,0,5,0,0,0
2490,tt0118708,beverly hills ninja,1997,36424,5.5,18.0,31.5,5,2,88,0.6230529595015576,11.214953271028037,2.2429906542056073,0.1274426508071368,17.6,75.0,200.332,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0
2491,tt1672189,camelot,1967,22224,6.5,13.0,31.1,6,3,179,2.9940119760479047,38.92215568862276,6.487025948103793,0.21744221055096513,29.833333333333332,139.23076923076925,144.456,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,11.3,0.0,2,8,0,0,7
2492,tt0099005,air america,1990,25707,5.8,35.0,57.72,5,2,113,0.7651109410864576,26.778882938026012,5.355776587605202,0.23698126493828328,22.6,64.91428571428571,149.10060000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0,0.30000000000000004,0.0,0,2,0,0,0
