,imdbID,title,year,n_votes,imdb_rating,budget,box_office,cast,genre,running_time,inflation_factor,budget_adjusted,budget_per_actor,budget_per_time,runtime_per_actor,percent_revenue,total_ratings,book,sup,hor,com,spy,his,war,psy,rom,mon,fan,mus,pol,bio,sci,act,dra,dis,adv,mys,thr,dys,cri,epi,oth,ani,based_on_book,other,prescore,postscore,precount_wins,precount_noms,box_office_adjusted
142,tt9243946,el camino: a breaking bad movie,2019,128381,7.5,6.0,0.04,1.0,4,122.0,0.3921568627450981,2.3529411764705888,2.3529411764705888,0.019286403085824497,122.0,-99.33333333333333,962.8575,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0.0,0,1,0,1,0,0,0,1.0,0.0,5.2,0.0,1,1,0.015686274509803925
143,tt4777008,maleficent: mistress of evil,2019,27992,7.0,185.0,487.9,9.0,2,118.0,0.3921568627450981,72.54901960784316,8.06100217864924,0.6148222000664675,13.11111111111111,163.72972972972963,195.94400000000002,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,1.0,0,0,0,0,0,0,0,1.0,0.0,6.400000000000001,0.0,1,7,191.33333333333334
144,tt1560220,zombieland: double tap,2019,33435,7.2,48.0,120.6,9.0,3,99.0,0.3921568627450981,18.82352941176471,2.0915032679738568,0.19013666072489607,11.0,151.24999999999997,240.732,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,6.2,0.0,1,7,47.294117647058826
145,tt2584384,jojo rabbit,2019,16181,8.1,14.0,25.3,8.0,2,108.0,0.3921568627450981,5.4901960784313735,0.6862745098039217,0.05083514887436457,13.5,80.71428571428572,131.06609999999998,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0,0.0,0,0,0,0,0,0,0,1.0,0.0,5.0,0.0,1,1,9.921568627450982
146,tt7984734,the lighthouse,2019,13804,8.3,4.0,11.6,2.0,5,110.0,0.3921568627450981,1.5686274509803924,0.7843137254901962,0.014260249554367204,55.0,190.00000000000003,114.5732,0,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.0,1.0,0,0.0,0,0,0,0,0,1,0,0.0,0.0,0.6000000000000001,0.0,0,4,4.549019607843138
147,tt5913798,wounds,2019,8316,4.1,,,3.0,4,94.0,0.3921568627450981,4.98211724806152,1.6607057493538402,0.05300124731980341,31.333333333333332,-140.52260859182175,34.0956,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,0,0.0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,-2.0188838720176108
148,tt7390646,black and blue,2019,1943,5.7,12.0,22.7,6.0,4,108.0,0.3921568627450981,4.7058823529411775,0.7843137254901963,0.04357298474945535,18.0,89.16666666666663,11.0751,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0.0,0,1,0,1,0,0,0,0.0,0.0,0.2,0.0,0,1,8.901960784313726
149,tt10039344,countdown,2019,3613,5.4,6.5,39.1,8.0,2,90.0,0.3921568627450981,2.5490196078431366,0.3186274509803921,0.02832244008714596,11.25,501.5384615384618,19.5102,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,15.333333333333336
150,tt6196936,the kill team,2019,1095,5.9,,0.37,8.0,4,87.0,0.3921568627450981,10.886313629634095,1.360789203704262,0.12513004171993214,10.875,-98.66715176365388,6.4605,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,1.0,0,0.0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.1450980392156863
151,tt6450804,terminator: dark fate,2019,50506,6.5,196.0,260.6,6.0,3,128.0,0.3921568627450981,76.86274509803924,12.810457516339874,0.6004901960784316,21.333333333333332,32.959183673469376,328.289,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0,1.0,0,0,0,0,0,0,0,1.0,0.0,10.4,0.0,2,3,102.19607843137257
152,tt0385887,motherless brooklyn,2019,7112,7.1,26.0,15.3,7.0,4,144.0,0.3921568627450981,10.19607843137255,1.4565826330532214,0.07080610021786493,20.571428571428573,-41.15384615384615,50.4952,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0,0.0,1,0,0,1,0,1,0,1.0,0.0,1.4,0.0,0,8,6.000000000000001
153,tt1302006,the irishman,2019,9801,8.7,159.0,7.8,3.0,4,209.0,0.3921568627450981,62.352941176470594,20.784313725490197,0.2983394314663665,69.66666666666667,-95.09433962264151,85.2687,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0,0.0,0,0,0,1,1,0,0,1.0,0.0,34.611111111111114,0.0,6,25,3.058823529411765
154,tt4648786,harriet,2019,3815,6.5,17.0,42.3,4.0,3,125.0,0.3921568627450981,6.666666666666668,1.666666666666667,0.053333333333333344,31.25,148.8235294117647,24.7975,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,16.58823529411765
155,tt4426464,arctic dogs,2019,414,3.9,50.0,8.4,9.0,3,93.0,0.3921568627450981,19.607843137254907,2.1786492374727673,0.21083702298123555,10.333333333333334,-83.2,1.6145999999999998,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1.0,0,0,0,0,0,0,1,0.0,0.0,6.300000000000002,0.0,1,7,3.2941176470588243
156,tt7653254,marriage story,2019,15163,8.5,18.0,2.2,7.0,3,136.0,0.3921568627450981,7.0588235294117645,1.0084033613445378,0.05190311418685121,19.428571428571427,-87.77777777777777,128.8855,0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.7,0.0,0,5,0.8627450980392158
157,tt5606664,doctor sleep,2019,36389,7.6,55.0,71.2,4.0,3,152.0,0.3921568627450981,21.568627450980397,5.392156862745099,0.14189886480908157,38.0,29.45454545454544,276.55639999999994,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0,0.0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,27.921568627450984
158,tt8623904,last christmas,2019,14450,6.6,25.0,101.6,4.0,3,103.0,0.3921568627450981,9.803921568627453,2.4509803921568634,0.0951837045497811,25.75,306.3999999999999,95.37,0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,10.6,0.0,2,3,39.84313725490196
159,tt9134216,playing with fire,2019,1978,4.6,29.9,53.2,6.0,1,96.0,0.3921568627450981,11.725490196078432,1.954248366013072,0.122140522875817,16.0,77.92642140468229,9.0988,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,20.86274509803922
160,tt0074899,midway,2019,16446,6.8,100.0,122.1,14.0,3,138.0,0.3921568627450981,39.215686274509814,2.8011204481792724,0.28417163967036096,9.857142857142858,22.09999999999997,111.8328,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.6000000000000001,0.0,0,3,47.88235294117647
161,tt4729430,klaus,2019,11671,8.4,40.0,,8.0,3,97.0,0.3921568627450981,15.686274509803926,1.9607843137254908,0.16171417020416418,12.125,156.69890535383894,98.0364,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1.0,0,0,0,0,0,0,1,0.0,0.0,5.4,0.0,1,2,40.26649495746494
162,tt8151874,honey boy,2019,1382,7.0,3.5,2.9,4.0,1,93.0,0.3921568627450981,1.3725490196078434,0.34313725490196084,0.014758591608686488,23.25,-17.142857142857142,9.674,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.0,0,1,1.1372549019607845
163,tt1950186,ford v ferrari,2019,19585,8.3,97.6,187.0,2.0,4,152.0,0.3921568627450981,38.27450980392158,19.13725490196079,0.2518059855521157,76.0,91.59836065573766,162.5555,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1.0,0,0.0,0,0,0,0,0,1,0,0.0,0.0,11.111111111111109,0.0,2,7,73.33333333333334
164,tt0160127,charlie's angels,2019,167745,5.5,55.0,57.2,8.0,3,119.0,0.3921568627450981,21.568627450980397,2.6960784313725497,0.18124897017630587,14.875,4.000000000000001,922.5975,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,1.0,0,0,0,0,0,0,0,1.0,0.0,0.4,0.0,0,2,22.431372549019613
165,tt5563334,the good liar,2019,4267,6.5,10.0,28.0,4.0,4,109.0,0.3921568627450981,3.9215686274509807,0.9803921568627452,0.03597769382982551,27.25,180.00000000000003,27.7355,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0,0.0,1,1,0,1,0,0,0,1.0,0.0,11.099999999999998,0.0,2,6,10.980392156862747
166,tt8236336,the report,2019,5077,7.2,8.0,0.28,8.0,3,119.0,0.3921568627450981,3.1372549019607847,0.3921568627450981,0.02636348657109903,14.875,-96.50000000000001,36.5544,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0,0.0,0,0,0,1,0,0,0,0.0,0.0,11.3,0.0,2,8,0.10980392156862748
167,tt8652728,waves,2019,1107,7.7,,1.5,6.0,2,135.0,0.3921568627450981,20.796652697035164,3.466108782839194,0.1540492792372975,22.5,-97.17149051490622,8.5239,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.0,0,1,0.5882352941176472
168,tt3224458,a beautiful day in the neighborhood,2019,7422,7.9,25.0,51.2,4.0,2,109.0,0.3921568627450981,9.803921568627453,2.4509803921568634,0.0899442345745638,27.25,104.79999999999998,58.6338,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0,0.0,0,0,0,0,0,0,0,1.0,0.0,15.599999999999998,0.0,3,3,20.078431372549023
169,tt8688634,21 bridges,2019,5153,6.6,33.0,38.4,6.0,4,99.0,0.3921568627450981,12.941176470588234,2.156862745098039,0.130718954248366,16.5,16.36363636363639,34.0098,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0.0,0,1,0,1,0,0,0,0.0,0.0,5.0,0.0,1,0,15.058823529411766
170,tt0109550,dark waters,2019,1599,6.2,,10.3,7.0,3,126.0,0.3921568627450981,27.106923506432487,3.87241764377607,0.215134313543115,18.0,-85.09895198798195,9.913800000000002,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,1,1,0,0,0,0,0,1.0,0.0,11.3,0.0,2,7,4.0392156862745106
171,tt8946378,knives out,2019,1671,6.8,40.0,167.5,11.0,4,130.0,0.3921568627450981,15.686274509803926,1.4260249554367206,0.12066365007541481,11.818181818181818,318.75,11.3628,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0,0.0,1,0,0,1,0,0,0,0.0,0.0,6.0,0.0,1,5,65.68627450980394
172,tt3322420,queen & slim,2019,56587,8.2,20.0,34.7,7.0,3,132.0,0.3921568627450981,7.843137254901961,1.1204481792717087,0.05941770647653001,18.857142857142858,73.50000000000003,464.0134,0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.4,0.0,0,2,13.607843137254905
173,tt8404614,the two popes,2019,751,7.7,,0.36,2.0,3,125.0,0.3921568627450981,17.312178138416073,8.656089069208036,0.13849742510732857,62.5,-99.18452508136477,5.7827,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0,0.0,0,0,0,0,0,0,0,1.0,0.0,5.9,0.0,1,5,0.14117647058823532
174,tt4199898,playmobil: the movie,2019,827,4.6,40.0,13.7,6.0,4,99.0,0.3921568627450981,15.686274509803926,2.614379084967321,0.15844721727074673,16.5,-65.75,3.8042,0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,1.0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0,0,5.372549019607844
175,tt6141246,the aeronauts,2019,2050,6.6,40.0,3.2,4.0,3,100.0,0.3921568627450981,15.686274509803926,3.9215686274509816,0.15686274509803927,25.0,-92.0,13.53,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0,1.0,0,0,0,0,0,0,0,0.0,0.0,5.9,0.0,1,5,1.254901960784314
176,tt8745960,daniel isn't real,2019,877,6.0,,,7.0,3,100.0,0.3921568627450981,16.47421549571027,2.3534593565300383,0.16474215495710268,14.285714285714286,169.5903654916196,5.2620000000000005,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,1,0,0,0,0,0,1.0,0.0,0.1,0.0,0,1,44.41289776676234
177,tt7975244,jumanji: the next level,2019,18512,7.0,132.0,232.4,12.0,4,123.0,0.3921568627450981,51.76470588235296,4.31372549019608,0.4208512673362029,10.25,76.06060606060602,129.584,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0,1.0,0,0,0,0,0,0,0,1.0,0.0,0.2,0.0,0,1,91.1372549019608
178,tt3513548,richard jewell,2019,2526,7.7,45.0,7.0,5.0,2,129.0,0.3921568627450981,17.647058823529417,3.529411764705883,0.13679890560875516,25.8,-84.44444444444444,19.4502,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0,0.0,0,0,0,0,0,0,0,1.0,0.0,37.825,0.0,7,16,2.7450980392156867
179,tt0071222,black christmas,2019,29449,7.2,5.0,8.5,6.0,4,92.0,0.3921568627450981,1.9607843137254903,0.32679738562091504,0.021312872975277068,15.333333333333334,70.00000000000003,212.0328,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,1,1,0,0,0,0,0,1.0,1.0,0.125,0.0,0,1,3.333333333333334
180,tt8106534,6 underground,2019,34632,6.2,150.0,,8.0,4,128.0,0.3921568627450981,58.82352941176471,7.352941176470589,0.4595588235294118,16.0,248.7385367602339,214.7184,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,1.0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,205.14031574131405
181,tt0023825,bombshell,2019,2020,7.3,32.0,0.41,8.0,3,108.0,0.3921568627450981,12.549019607843142,1.5686274509803928,0.11619462599854762,13.5,-98.71875000000001,14.745999999999999,0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,16.400000000000002,0.0,3,7,0.1607843137254902
182,tt5727208,uncut gems,2019,6447,8.1,,2.2,12.0,2,135.0,0.3921568627450981,26.154407121411808,2.1795339267843175,0.19373634904749487,11.25,-96.70133949496828,52.2207,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0,0.0,0,1,0,1,0,0,0,0.0,0.0,5.844444444444445,0.0,1,7,0.8627450980392158
183,tt1780967,seberg,2019,799,4.7,8.0,,6.0,4,102.0,0.3921568627450981,3.1372549019607847,0.5228758169934641,0.030757400999615537,17.0,1.9536479549194354,3.7553,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,1.0,0,0.0,0,1,0,0,0,0,0,0.0,0.0,0.1111111111111111,0.0,0,1,3.1985458181935513
184,tt5827916,a hidden life,2019,1509,7.6,9.0,0.47,3.0,4,174.0,0.3921568627450981,3.5294117647058827,1.1764705882352942,0.020283975659229212,58.0,-94.77777777777779,11.4684,0,0.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.7,0.0,0,4,0.1843137254901961
185,tt0173714,cats,2019,3645,7.7,95.0,,9.0,2,110.0,0.3921568627450981,37.25490196078432,4.139433551198258,0.33868092691622115,12.222222222222221,226.14803174066216,28.0665,0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1.0,0.0,17.24722222222222,0.0,3,13,121.50612947201142
186,tt5814534,spies in disguise,2019,165,6.5,,,2.0,5,102.0,0.3921568627450981,42.79318694045299,21.396593470226495,0.41954104843581363,51.0,188.050781667703,1.0725,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,1.0,0,0,0,0,0,0,1,1.0,0.0,0.4,0.0,0,2,123.26610948249623
187,tt0110367,little women,2019,45297,7.3,40.0,,12.0,2,135.0,0.3921568627450981,15.686274509803926,1.3071895424836606,0.1161946259985476,11.25,414.61259731787686,330.6681,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,0,0.0,0,0,0,0,0,0,0,1.0,0.0,25.211111111111112,0.2,4,27,80.72354467731404
188,tt8579674,1917,2019,401,8.6,100.0,,8.0,3,119.0,0.3921568627450981,39.215686274509814,4.901960784313727,0.3295435821387379,14.875,244.24108612792128,3.4486,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,0,0.0,0,0,0,0,1,0,0,0.0,0.0,10.4,0.0,2,2,134.99650436389072
189,tt4916630,just mercy,2019,574,5.7,,,6.0,1,136.0,0.3921568627450981,24.77033855631133,4.128389759385222,0.1821348423258186,22.666666666666668,316.937261051973,3.2718000000000003,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0,0.0,0,0,0,0,0,0,0,1.0,0.0,10.2,0.0,2,1,103.27677112998529
190,tt5577494,clemency,2019,286,5.9,,,7.0,1,113.0,0.3921568627450981,12.386640362374088,1.7695200517677268,0.10961628639269104,16.142857142857142,253.71170956570813,1.6874,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.0,0,1,43.81299738350941
191,tt7334342,dirty god,2019,601,6.5,,,1.0,1,90.0,0.3921568627450981,-2.376971148410675,-2.376971148410675,-0.02641079053789639,90.0,1214.6931107064374,3.9065,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,-31.249875931634833
192,tt8530978,beats,2019,3194,6.4,,,11.0,1,110.0,0.3921568627450981,14.731625720977746,1.3392387019070677,0.13392387019070678,10.0,259.74639008056573,20.4416,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,52.996491731397555
193,tt7802246,the last tree,2019,210,6.9,,,1.0,1,100.0,0.3921568627450981,1.7125319326363382,1.7125319326363382,0.01712531932636338,100.0,-623.4042180242308,1.449,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,-8.963464370430472
194,tt7533152,the boy who harnessed the wind,2019,15111,7.6,,,1.0,1,113.0,0.3921568627450981,10.899686116256007,10.899686116256007,0.09645739925890272,113.0,195.24934870287382,114.8436,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0,0.0,0,0,0,0,0,0,0,1.0,0.0,0.2,0.0,0,1,32.18125226890342
195,tt6198946,the hole in the ground,2019,9938,5.7,,,5.0,2,90.0,0.3921568627450981,6.42192946785871,1.284385893571742,0.07135477186509678,18.0,-83.54195507780496,56.6466,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1.0569240366918677
196,tt0475323,the lodge,2019,1196,3.9,,,5.0,2,100.0,0.3921568627450981,10.511432548905717,2.1022865097811434,0.10511432548905716,20.0,122.07568273200192,4.6644,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,23.343335597896242
197,tt5342950,the wolf hour,2019,841,4.8,,,6.0,4,99.0,0.3921568627450981,6.6865708594401525,1.1144284765733588,0.06754111979232477,16.5,72.46630506277045,4.0368,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,0,0.0,1,1,0,0,0,0,0,0.0,0.0,0.4,0.0,0,2,11.532081696680365
198,tt3297554,animals,2019,838,6.3,,,1.0,1,109.0,0.3921568627450981,5.393084705578644,5.393084705578644,0.049477841335583896,109.0,105.7135505989256,5.2794,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,11.094306034653442
199,tt6515910,the kindness of strangers,2019,201,5.5,,0.0,6.0,1,112.0,0.3921568627450981,11.084730983539941,1.8474551639233237,0.09897081235303519,18.666666666666668,-100.0,1.1055,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0
200,tt1438173,bait,2019,15239,5.2,,,4.0,3,89.0,0.3921568627450981,16.999622435880994,4.2499056089702485,0.1910069936615842,22.25,89.52382252025309,79.2428,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,32.21833425449222
201,tt3486080,lancaster skies,2019,973,4.8,0.1,,3.0,3,98.0,0.3921568627450981,0.03921568627450981,0.013071895424836603,0.0004001600640256103,32.666666666666664,-35269.996956170275,4.6704,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,-13.792155669086384
202,tt7759300,pink wall,2019,163,5.9,,,2.0,2,85.0,0.3921568627450981,-3.222698991117632,-1.611349495558816,-0.03791410577785449,42.5,1062.4807563615877,0.9617,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,-37.4632556072015
203,tt6916348,the warrior queen of jhansi,2019,208,3.8,,0.17,3.0,2,104.0,0.3921568627450981,12.76154425959259,4.253848086530863,0.12270715634223645,34.666666666666664,-99.47759718329891,0.7904,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.06666666666666668
204,tt7078658,the day shall come,2019,1872,5.8,,0.5,6.0,2,88.0,0.3921568627450981,7.34861295930412,1.2247688265506866,0.08350696544663773,14.666666666666666,-97.33176270871235,10.8576,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,1,0,0,0,0.0,0.0,5.411111111111111,0.0,1,3,0.19607843137254904
205,tt1648186,fisherman's friends,2019,2579,6.9,,,7.0,3,112.0,0.3921568627450981,12.589819308443602,1.798545615491943,0.11240910096824644,16.0,245.5911356897309,17.7951,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,43.509299529335266
206,tt7303530,roads,2019,209,6.5,,,3.0,3,99.0,0.3921568627450981,12.874938120207098,4.291646040069033,0.1300498800020919,33.0,113.70633687329979,1.3585,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,27.51455863139867
207,tt8359816,sorry we missed you,2019,3644,7.8,,,4.0,1,100.0,0.3921568627450981,4.391409144824657,1.0978522862061642,0.04391409144824657,25.0,-33.08300605012391,28.4232,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2.9385989917566206
208,tt9204204,little joe,2019,920,5.9,,0.13,8.0,2,105.0,0.3921568627450981,15.115378249304499,1.8894222811630623,0.1439559833267095,13.125,-99.66272499889833,5.428,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.05098039215686275
209,tt5433114,diego maradona,2019,3817,7.7,,2.6,1.0,2,130.0,0.3921568627450981,20.059730546054347,20.059730546054347,0.15430561958503344,130.0,-94.91714088184597,29.3909,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,1.019607843137255
210,tt8836988,avengement,2019,6091,6.5,,,3.0,3,88.0,0.3921568627450981,12.297028700194375,4.099009566731458,0.1397389625022088,29.333333333333332,24.650560773023102,39.5915,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,0.0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,15.328315233211882
211,tt7561364,bittersweet symphony,2019,91,4.0,,,5.0,1,80.0,0.3921568627450981,-2.894637946539916,-0.5789275893079833,-0.036182974331748954,16.0,1201.2635905507466,0.364,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,-37.66686967658971
212,tt0180846,monsoon,2019,271,3.6,,,6.0,2,85.0,0.3921568627450981,0.3491372918001261,0.05818954863335435,0.004107497550589719,14.166666666666666,-6284.913012189504,0.9756,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,-21.593837790952037
213,tt7590074,mrs lowry & son,2019,91,7.2,0.0,,2.0,2,91.0,0.3921568627450981,0.0,0.0,0.0,45.5,-inf,0.6552,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,5.966666666666668,0.0,1,5,-21.67316793364658
214,tt7715070,horrible histories: the movie – rotten romans,2019,879,5.1,,3.7,9.0,1,92.0,0.3921568627450981,15.228026955082697,1.6920029950091886,0.1655220321204641,10.222222222222221,-90.47164549657849,4.4829,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,1.450980392156863
215,tt0026529,the informer,2019,5121,7.5,,1.6,5.0,3,113.0,0.3921568627450981,15.083651653347985,3.016730330669597,0.13348364294998216,22.6,-95.84019178636437,38.4075,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0,0.0,0,1,0,1,0,0,0,1.0,0.0,0.4,0.0,0,2,0.627450980392157
216,tt5987402,three seconds,2019,3560,6.6,,1.6,5.0,3,113.0,0.3921568627450981,15.083651653347985,3.016730330669597,0.13348364294998216,22.6,-95.84019178636437,23.496,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0,0.0,0,1,0,1,0,0,0,1.0,0.0,0.4,0.0,0,2,0.627450980392157
