,imdbID,budget,cast_size,gross,imdb_rating,n_votes,runtime,title,year
4998,tt0102511,18.0,5,2.6,7.1,43861,115.0,Naked Lunch,1991
4999,tt0105159,18.0,4,2.8,7.2,8788,127.0,The Power of One,1992
5000,tt0104990,15.0,4,2.8,7.0,17666,121.0,Newsies,1992
5001,tt0107889,15.0,7,3.3,6.5,8599,103.0,The Program,1993
5002,tt0105378,14.0,13,2.735731,6.7,15307,85.0,Shadows and Fog,1991
5003,tt0109579,12.0,3,3.103716,7.3,20926,103.0,Death and the Maiden,1994
5004,tt2345737,12.0,7,3.2,6.4,41758,102.0,The Rover,2014
5005,tt0102782,11.0,2,2.808,5.2,17142,102.0,Return to the Blue Lagoon,1991
5006,tt0097438,10.0,2,2.77728,6.3,6622,100.0,Gleaming the Cube,1989
5007,tt0096945,10.0,5,2.692037,6.4,13676,86.0,Blind Fury,1989
5008,tt0107983,10.0,5,3.3,6.6,12491,109.0,Romeo Is Bleeding,1993
5009,tt0165854,10.0,5,3.2,7.0,28065,89.0,The Limey,1999
5010,tt1433811,10.0,10,3.4,7.5,70820,115.0,Disconnect(I) ,2012
5011,tt0079268,8.0,3,3.0,6.0,4319,109.0,Hanover Street,1979
5012,tt0105226,8.0,5,2.502551,7.0,18895,98.0,Red Rock West,1993
5013,tt0120728,8.0,13,3.0,6.7,11558,113.0,The Last Days of Disco,1998
5014,tt0964539,8.0,7,3.0,6.0,29861,93.0,Pathology,2008
5015,tt0421994,7.9,7,2.6,6.8,28149,94.0,Imagine Me & You,2005
5016,tt0097390,7.5,4,2.9,5.9,10690,104.0,Fright Night Part 2,1988
5017,tt0096018,7.0,5,2.8,7.7,12946,116.0,Running on Empty,1988
5018,tt1974419,7.0,8,3.4,6.2,75893,117.0,The Neon Demon,2016
5019,tt0056556,6.0,2,3.4,6.4,3347,122.0,Taras Bulba,1962
5020,tt0059470,6.29,5,3.0,7.0,3177,123.0,Morituri,1965
5021,tt0060588,6.0,4,3.0,6.8,6200,134.0,Khartoum,1966
5022,tt0064952,6.3,5,2.7,7.4,2905,139.0,The Secret of Santa Vittoria,1969
5023,tt0068156,6.0,5,3.0,7.6,7275,141.0,1776,1972
5024,tt0102900,22.0,5,11.511031,6.5,7661,98.0,Shattered,1991
5025,tt0107750,6.0,5,3.273588,6.6,5346,99.0,Only the Strong,1993
5026,tt0323944,6.0,7,2.9,7.1,31897,94.0,Shattered Glass,2003
5027,tt0059183,5.355,6,3.0,7.5,17904,142.0,The Flight of the Phoenix,1965
5028,tt0061089,4.62,5,2.6,7.1,4764,110.0,This Property Is Condemned,1966
5029,tt0093605,5.0,6,3.4,7.0,30936,95.0,Near Dark,1987
5030,tt0120255,5.0,13,3.3,7.5,30462,112.0,The Sweet Hereafter,1997
5031,tt5649108,5.0,5,3.0,6.7,27847,92.0,Thoroughbreds,2017
5032,tt0054743,3.6,3,3.0,7.8,13356,107.0,The Children's Hour,1961
5033,tt0057879,3.9,3,3.0,6.8,1646,118.0,Behold a Pale Horse,1964
5034,tt0059336,3.705,3,3.0,5.2,592,96.0,"John Goldfarb, Please Come Home!",1965
5035,tt0061791,3.5,4,2.9,7.2,4002,121.0,How to Succeed in Business Without Really Trying,1967
5036,tt0091954,4.0,2,2.8,7.0,27976,114.0,Sid and Nancy,1986
5037,tt0092112,3.5,4,3.04,5.8,5506,98.0,Trick or Treat,1986
5038,tt0096219,4.0,7,3.468572,7.3,11845,110.0,Talk Radio,1988
5039,tt0118111,4.0,8,2.9,7.5,25222,84.0,Waiting for Guffman,1996
5040,tt0155776,3.5,8,3.1,5.6,22773,87.0,Jawbreaker,1999
5041,tt0289635,4.0,4,2.56,6.4,12850,98.0,Young Adam,2003
5042,tt0052627,4.0,5,3.0,5.8,292,180.0,the big fisherman,1959
5043,tt0053455,2.596,2,2.815,6.8,2118,104.0,The Wreck of the Mary Deare,1959
5044,tt0054343,2.93,6,3.0,6.7,910,132.0,The Story of Ruth,1960
5045,tt0063348,3.0,4,3.0,6.0,1304,99.0,The Night They Raided Minsky's,1968
5046,tt0064840,2.76,3,3.0,7.6,7973,116.0,The Prime of Miss Jean Brodie,1969
5047,tt0068786,3.2,6,2.8,6.7,4696,100.0,Junior Bonner,1972
5048,tt0076172,3.0,2,3.2,6.5,996,96.0,I Never Promised You a Rose Garden,1977
5049,tt0077405,3.0,4,3.4,7.9,47481,94.0,Days of Heaven,1978
5050,tt0087100,3.0,3,2.9,6.4,5911,107.0,Crimes of Passion,1984
5051,tt0092618,3.0,5,3.221568,7.3,17650,97.0,Barfly,1987
5052,tt0106233,2.6,3,2.9,6.3,6009,91.0,Airborne,1993
5053,tt2023587,3.068,5,2.9,6.2,162313,134.0,Mama(I) ,2013
5054,tt0057556,2.0,2,3.0,6.4,1068,98.0,"Take Her, She's Mine",1963
5055,tt0058238,1.8,3,3.1,6.3,1599,92.0,Invitation to a Gunfighter,1964
5056,tt0056585,1.5,3,3.4,6.0,1300,91.0,Tickle Me,1965
5057,tt0060438,2.0,3,3.4,6.9,7925,99.0,A Funny Thing Happened on the Way to the Forum,1966
5058,tt0062138,2.0,1,3.0,7.4,17103,92.0,Point Blank,1967
5059,tt0063571,2.45,3,3.0,6.4,1705,109.0,Secret Ceremony,1968
5060,tt0062824,2.0,4,3.0,6.5,14516,94.0,Coogan's Bluff,1968
5061,tt0065063,1.53,3,3.04,7.3,26638,85.0,Take the Money and Run,1969
5062,tt0066858,2.3,7,3.0,6.8,2771,137.0,The Boy Friend,1971
5063,tt0105275,1.6,4,3.3,6.8,35976,94.0,Romper Stomper,1992
5064,tt0105236,1.5,6,2.8,8.3,855476,99.0,Reservoir Dogs,1992
5065,tt2326612,2.0,6,3.0,5.9,27897,97.0,The Captive(I) ,2014
5066,tt2582782,1.87,3,2.7,7.6,183666,103.0,Hell or High Water(II) ,2016
5067,tt0093624,1.2,6,3.1,6.2,12261,89.0,Night of the Demons,1988
5068,tt0054310,1.33,3,3.0,7.1,6457,97.0,Sink the Bismarck !,1960
5069,tt0053901,0.8,3,2.8,7.0,949,131.0,Hell to Eternity,1960
5070,tt0064382,1.051,3,3.252,6.9,2926,114.0,"Goodbye, Mr. Chips",1969
5071,tt0070640,1.0,3,3.0,6.9,4270,100.0,Save the Tiger,1973
5072,tt0075913,1.2,3,2.8,5.4,2021,97.0,Day of the Animals,1977
5073,tt0079596,0.89,3,3.052,7.1,3371,100.0,My Brilliant Career,1979
5074,tt0083170,0.652675,4,2.8,3.4,4933,99.0,Tarzan the Ape Man,1981
5075,tt0092537,1.0,6,3.0,4.2,1012,108.0,The Allnighter,1987
5076,tt0110527,0.63,9,2.7,6.5,29085,96.0,Miracle on 34th Street,1994
5077,tt0179116,1.0,10,2.6,6.6,23957,85.0,But I'm a Cheerleader,1999
5078,tt0418773,1.0,6,3.0,6.9,21501,106.0,Junebug,2005
5079,tt2273641,1.0,3,3.0,5.3,441,96.0,Christmas Miracle,2012
5080,tt4003440,0.7,7,2.6,6.8,44401,155.0,The House That Jack Built,2018
5081,tt0070350,0.25,5,3.0,6.7,2489,110.0,The Mack,1973
5082,tt0070379,0.5,6,3.0,7.3,89315,112.0,Mean Streets,1973
5083,tt0077745,3.5,5,24.9,7.4,48068,115.0,Invasion of the Body Snatchers,1978
5084,tt0427392,0.416911,5,3.0,5.9,72118,80.0,The Invasion(I) ,2007
5085,tt0070157,0.4,5,3.0,4.7,652,97.0,The Harrad Experiment,1973
5086,tt0057251,0.24,2,3.0,7.6,8329,94.0,Lilies of the Field,1963
5087,tt0084887,0.0,7,3.0,5.1,988,91.0,Battletruck,1982
5088,tt0052809,0.0,6,3.0,7.3,1507,117.0,the five pennies,1959
5089,tt0115632,3.3,7,3.0,6.9,18545,106.0,Basquiat,1996
5090,tt0248126,7.5,4,2.9,7.4,41266,210.0,Kabhi Khushi Kabhie Gham...,2001
5091,tt0100142,0.225,10,2.9,7.4,8802,98.0,Metropolitan,1990
5092,tt0088379,0.6,5,2.886225,4.3,1285,81.0,The Warrior and the Sorceress,1984
5093,tt0093638,,3,4.858869,6.1,3904,98.0,No Man's Land,1987
5094,tt2358891,0.0,4,2.85,7.8,74261,141.0,The Great Beauty,2013
5095,tt0147612,2.2,12,5.7,7.7,63517,139.0,Happiness,1998
5096,tt0057227,0.8,5,3.0,5.4,1838,96.0,Kissin' Cousins,1964
5097,tt0056142,0.2,4,2.73,5.9,7493,91.0,King Kong vs. Godzilla,1962
5098,tt1023114,30.0,4,20.348249,7.3,103896,133.0,The Way Back(I) ,2010
5099,tt3312830,0.0,7,2.6,7.3,66332,124.0,Youth(I) ,2015
5100,tt2888046,36.0,4,2.68,7.1,40469,105.0,Yip Man 3,2015
5101,tt0083941,6.0,3,11.232091,6.3,2626,103.0,The Final Option,1982
5102,tt0374563,17.0,4,2.63,4.7,22118,96.0,Captivity,2007
5103,tt2265171,4.5,4,2.63,8.0,107006,150.0,The Raid 2,2014
5104,tt0119832,24.0,4,2.62,5.8,6294,102.0,One Night Stand,1997
5105,tt0055458,3.5,6,2.62,5.4,854,0.0,Snow White and the Three Stooges,1961
5106,tt0055018,,6,1.2,7.8,24441,99.0,The Innocents,1961
5107,tt0080948,0.422,4,2.6,5.9,3603,89.0,The Jazz Singer,1980
5108,tt0114279,,8,2.684904,7.4,13072,104.0,Richard III,1995
5109,tt0309987,15.0,3,15.12,7.2,103389,115.0,The Dreamers,2003
5110,tt0079579,0.9,4,2.5,8.1,10461,150.0,Moscow Does Not Believe in Tears,1980
5111,tt0075137,0.165,4,2.5,4.6,692,91.0,Revenge of the Cheerleaders,1976
5112,tt0056241,0.5,2,2.5,8.1,14921,106.0,The Miracle Worker,1962
5113,tt0059362,0.364,4,2.5,6.6,2738,85.0,The Knack... and How to Get It,1965
5114,tt1034415,20.0,13,7.7,6.8,47125,153.0,Suspiria(I) ,2018
5115,tt0071517,0.5,5,2.46,6.5,8199,94.0,Foxy Brown,1974
5116,tt0082497,0.0,1,2.45,5.5,5240,78.0,The Hand,1981
5117,tt0091578,,5,2.451545,6.8,13278,97.0,My Beautiful Laundrette,1985
5118,tt0088184,0.1,3,2.436,7.5,31958,89.0,Stranger Than Paradise,1984
5119,tt1166100,0.0,4,2.43,7.3,53225,183.0,Ghajini,2008
5120,tt6820256,2.0,3,2.41,6.8,31097,98.0,Arctic,2018
5121,tt2763304,,4,,7.2,101849,117.0,T2 Trainspotting,2017
5122,tt0083907,0.35,4,2.4,7.5,174799,85.0,The Evil Dead,1981
5123,tt0119698,0.0,4,2.38,8.4,304868,134.0,Princess Mononoke,1997
5124,tt0069946,8.1,3,2.3,6.1,2483,104.0,The Day of the Dolphin,1973
5125,tt0074706,0.5,3,2.3,6.2,863,84.0,Jackson County Jail,1976
5126,tt1172570,0.00022999999999999998,1,2.3,7.1,112733,92.0,Bronson,2008
5127,tt0055892,0.183,3,2.3,7.2,2379,93.0,David and Lisa,1962
5128,tt0065820,0.0,4,2.3,6.2,876,134.0,the hawaiians,1970
5129,tt0102915,8.0,2,2.3,6.1,15392,79.0,Showdown in Little Tokyo,1991
5130,tt0059219,4.5,6,2.25,5.9,1865,120.0,Genghis Khan,1965
5131,tt0120152,35.0,5,2.4,6.4,13116,121.0,Smilla's Sense of Snow,1997
5132,tt1149362,18.0,4,2.22,7.8,64167,144.0,The White Ribbon,2009
5133,tt0800241,15.0,4,2.2,6.7,48487,111.0,Transsiberian,2008
5134,tt0077539,6.7,2,2.2,6.9,3197,114.0,Fedora,1978
5135,tt0468492,1800.0,5,89.4,7.0,89178,119.0,The Host,2006
5136,tt2278871,0.0,4,2.2,7.7,128064,180.0,Blue Is the Warmest Color,2013
5137,tt0094747,20.0,0,2.18,7.2,10691,3.0,Bird,1988
5138,tt0068284,0.5,6,2.18,5.6,5343,92.0,Blacula,1972
5139,tt0120514,10.0,4,2.16,6.9,13987,118.0,Wilde,1997
5140,tt0107875,10.0,14,2.105078,6.8,2267,82.0,The Princess and the Goblin,1991
5141,tt5700672,0.0,4,2.13,7.5,118760,118.0,Train to Busan,2016
5142,tt0107719,19.0,7,2.1,5.8,1642,92.0,The Nutcracker,1993
5143,tt1139797,4.0,4,2.12,7.9,197934,114.0,Let the Right One In,2008
5144,tt0114057,11.0,3,2.844379,6.9,8675,123.0,Othello,1995
5145,tt1895315,0.0,5,2.1,7.1,32081,148.0,Brimstone,2016
5146,tt0369702,100.0,6,93.9,8.0,73911,121.0,The Sea Inside(I) ,2004
5147,tt2053425,0.0,4,2.06,7.5,60004,120.0,Rust and Bone,2012
5148,tt0104815,0.006999999999999999,4,2.04,6.9,60369,81.0,El Mariachi,1992
5149,tt0082748,0.3,6,2.03,6.2,7612,113.0,Pieces,1982
5150,tt0102536,3.5,13,2.0,7.8,51473,129.0,Night on Earth,1991
5151,tt0089885,0.9,4,2.02,7.2,51592,105.0,Re-Animator,1985
5152,tt0110963,25.0,6,46.7,7.4,15527,125.0,Queen Margot,1994
5153,tt4016934,0.0,4,2.01,8.1,87232,145.0,The Handmaiden,2016
5154,tt0083745,0.85,4,2.3,7.2,3766,109.0,"Come Back to the 5 & Dime Jimmy Dean, Jimmy Dean",1982
5155,tt1103153,75.0,4,2.5,5.4,83586,103.0,Killers,2010
5156,tt2032572,40.0,7,2.0,5.2,10049,130.0,USS Indianapolis: Men of Courage,2016
5157,tt0114938,30.0,10,2.193982,5.9,6067,98.0,Wild Bill,1995
5158,tt0092042,25.0,3,2.0,5.7,1484,127.0,Tai-Pan,1986
5159,tt0091981,25.0,5,1.6,4.8,3795,94.0,Solarbabies,1986
5160,tt0100594,25.0,6,2.0,6.8,10675,138.0,The Sheltering Sky,1990
5161,tt0100928,24.0,5,2.0,6.6,10384,110.0,White Hunter Black Heart,1990
5162,tt0082894,22.0,5,2.4,6.5,4914,108.0,Pennies from Heaven,1981
5163,tt0080492,20.0,11,2.0,4.1,3413,124.0,Can't Stop the Music,1980
5164,tt0119219,20.0,5,1.9,5.6,3468,102.0,Goodbye Lover,1998
5165,tt0892767,20.0,6,2.0,5.6,20945,91.0,Horsemen,2009
5166,tt0814335,20.0,3,2.0,5.6,28795,89.0,The Stepfather,2009
5167,tt0085794,19.0,5,2.5,7.8,75291,109.0,The King of Comedy,1982
5168,tt0090848,18.0,5,2.0,5.4,5805,98.0,The Clan of the Cave Bear,1986
5169,tt0100685,18.0,5,1.911542,7.2,19749,134.0,State of Grace,1990
5170,tt0103069,18.0,8,2.3,6.0,2313,126.0,Texasville,1990
5171,tt0083001,17.0,6,2.0,6.2,2634,102.0,Roar,1981
5172,tt0057259,16.0,3,1.93,6.1,2265,126.0,The Long Ships,1964
5173,tt3179568,16.0,5,2.2,6.7,28686,119.0,"Men, Women & Children",2014
5174,tt3289728,16.0,4,2.0,6.1,25104,101.0,Equals,2015
5175,tt0109403,15.0,4,1.6,5.1,5369,102.0,Chasers,1994
5176,tt0142201,15.0,9,2.0,6.2,6455,111.0,Crazy in Alabama,1999
5177,tt0252299,15.0,5,2.300684,6.8,22631,98.0,Buffalo Soldiers,2001
5178,tt0365125,15.0,6,1.9,5.1,11789,89.0,A Dirty Shame,2004
5179,tt0083717,12.0,3,2.0,6.7,3198,120.0,Cannery Row,1982
5180,tt0105017,12.0,9,2.0,7.6,9633,103.0,Noises Off...,1992
5181,tt0129332,12.0,7,2.062405,7.0,34966,100.0,Ravenous,1999
5182,tt1187064,12.0,6,2.0,6.9,93124,99.0,Triangle,2009
5183,tt1426329,12.0,11,2.0,6.2,36702,93.0,Lovelace,2013
5184,tt0066090,11.0,4,2.2,6.9,3087,124.0,The Molly Maguires,1970
5185,tt0083619,11.0,4,1.736123,6.4,1334,90.0,Barbarosa,1982
5186,tt0091817,11.0,4,2.0,7.0,4612,91.0,Rad,1986
5187,tt0831884,11.0,4,1.8,6.7,21253,98.0,Reservation Road,2007
5188,tt0870984,11.0,2,2.0,6.6,109356,108.0,Antichrist,2009
5189,tt0078856,10.0,9,2.1,4.6,4411,114.0,Beyond the Poseidon Adventure,1979
5190,tt0086216,10.0,7,2.49448,7.2,29700,94.0,Rumble Fish,1983
5191,tt0173716,10.0,9,2.0,6.2,12848,88.0,Cecil B. DeMented,2000
5192,tt0057952,9.0,6,1.55,6.2,2159,135.0,Circus World,1964
5193,tt0093477,9.0,2,1.58497,5.4,2344,99.0,Making Mr. Right,1987
5194,tt5691670,8.5,2,1.9,6.5,23788,139.0,Under the Silver Lake,2018
5195,tt0064137,8.0,5,1.8,6.2,2443,107.0,Castle Keep,1969
5196,tt0064526,8.0,4,2.0,5.7,353,116.0,Justine,1969
5197,tt0085994,7.5,4,1.9,6.2,1798,96.0,Nate and Hayes,1983
5198,tt0106834,8.0,7,1.7,4.4,6814,96.0,Even Cowgirls Get the Blues,1993
5199,tt0107302,8.5,4,2.4,6.7,48602,117.0,Kalifornia,1993
5200,tt0106761,7.8,5,2.3,3.7,10638,95.0,Double Dragon,1994
5201,tt0237572,8.0,7,2.0,6.8,50966,91.0,The Pledge(I) ,2001
5202,tt0384533,8.0,12,1.522377,5.3,7024,138.0,She Hate Me,2004
5203,tt0219854,1.5,3,20.4,6.1,38659,91.0,The Kid,2000
5204,tt0062377,6.0,4,2.0,6.4,2625,109.0,Tobruk,1967
5205,tt0066471,6.25,8,1.59,6.7,3096,144.0,Too Late the Hero,1970
5206,tt0067216,4.7,3,2.0,6.3,967,109.0,The Horsemen,1971
5207,tt0072735,6.0,7,2.0,6.7,6088,95.0,Breakheart Pass,1975
5208,tt0074777,5.5,9,1.8,6.3,7480,123.0,The Last Tycoon,1976
5209,tt0080500,6.0,3,1.81772,6.4,1754,107.0,Carny,1980
5210,tt0086541,5.9,7,2.1,7.3,76999,89.0,Videodrome,1983
5211,tt0087197,6.0,4,2.0,6.4,6539,112.0,Electric Dreams,1984
5212,tt0090670,6.5,6,2.3,7.0,13205,111.0,At Close Range,1986
5213,tt0097607,6.0,3,2.049769,6.3,5217,102.0,Jacknife,1989
5214,tt0102340,6.0,4,2.287928,4.2,825,84.0,Love Crimes,1992
5215,tt0113749,6.1,6,2.1,7.1,111036,94.0,Mallrats,1995
5216,tt0126604,6.0,9,2.0,6.3,12880,86.0,Pecker,1998
5217,tt0058164,5.0,6,2.4,7.1,601,100.0,The Guest,1963
5218,tt0072665,5.14,7,2.5,4.9,999,123.0,At Long Last Love,1975
5219,tt0097100,5.0,6,1.92,5.6,5134,105.0,Communion,1989
5220,tt0096913,26.0,4,35.9,6.4,11316,118.0,Best of the Best,1989
5221,tt0099939,5.0,9,2.5,7.0,28615,103.0,King of New York,1990
5222,tt0099277,5.2,7,2.4,5.9,6158,99.0,Class of 1999,1990
5223,tt0109578,5.0,5,1.7,4.9,6498,95.0,Death Wish V: The Face of Death,1994
5224,tt0120241,5.0,9,1.7,7.0,24868,106.0,Suicide Kings,1997
5225,tt1216491,5.0,10,2.5,6.9,42230,112.0,Kill the Messenger,2014
5226,tt2980592,5.0,6,2.4,6.7,83996,100.0,The Guest(I) ,2014
5227,tt0054209,5.0,2,2.0,6.8,556,79.0,Private Property,1960
5228,tt0059314,4.5,5,1.5,6.2,2950,128.0,Inside Daisy Clover,1965
5229,tt0062185,4.5,4,1.5,6.8,5917,108.0,Reflections in a Golden Eye,1967
5230,tt0056504,4.5,5,2.5,5.7,1370,154.0,Sodom and Gomorrah,1962
5231,tt0056625,3.959,7,2.5,6.5,1812,107.0,Two Weeks in Another Town,1962
5232,tt0057225,4.0,2,1.6,6.2,1546,108.0,Kings of the Sun,1963
5233,tt0059418,3.8,8,2.5,6.7,6618,123.0,Major Dundee,1965
5234,tt0059410,4.0,6,0.358399,7.0,3134,84.0,The Loved One,1965
5235,tt0061345,4.0,5,2.0,6.1,198,154.0,All the Sins of Sodom,1968
5236,tt0063389,4.0,4,2.25,6.5,736,110.0,"The One and Only, Genuine, Original Family Band",1968
5237,tt0070030,145.0,10,401.1,7.3,5328,112.0,Emperor of the North,1973
5238,tt0091886,4.5,6,1.5,7.4,18107,123.0,Salvador,1986
5239,tt0093509,4.0,6,2.0,7.9,6729,132.0,Matewan,1987
5240,tt0101531,4.0,5,2.0,6.5,5040,97.0,Cadence,1990
5241,tt0322589,4.0,3,2.0,5.3,41588,163.0,Honey,2003
5242,tt1560139,3.5,4,2.2,7.5,17668,93.0,Boy(I) ,2010
5243,tt0873886,4.0,9,1.8,6.2,60046,88.0,Red State,2011
5244,tt2910814,4.0,6,2.42,6.1,59344,97.0,The Signal,2014
5245,tt3721936,4.0,3,2.0,7.0,33403,163.0,American Honey,2016
5246,tt3882082,3.5,4,2.2,6.0,71449,93.0,The Boy,2016
5247,tt0054324,3.5,3,1.5,6.0,537,141.0,song without end,1960
5248,tt0369994,3.5,8,2.3,6.0,7629,97.0,Strangers with Candy,2005
5249,tt0052864,3.288,8,2.39,5.5,1956,104.0,Green Mansions,1959
5250,tt0053912,2.815,4,2.5,6.2,539,103.0,High Time,1960
5251,tt0055312,2.9,4,2.5,7.2,5570,136.0,Pocketful of Miracles,1961
5252,tt0056626,3.0,2,1.75,6.7,1419,119.0,Two for the Seesaw,1962
5253,tt0057197,3.0,4,2.1,7.3,21807,104.0,Jason and the Argonauts,1963
5254,tt0057254,3.0,10,1.7,6.9,4504,98.0,The List of Adrian Messenger,1963
5255,tt0057090,3.3465,4,2.5,6.2,746,116.0,A Gathering of Eagles,1963
5256,tt0059116,2.592,4,2.3,7.0,568,108.0,The Possessed,1965
5257,tt0063634,3.0,3,2.0,5.7,1833,94.0,Speedway,1968
5258,tt0065610,2.607328,1,1.621897,6.2,385,96.0,Darker Than Amber,1970
5259,tt0068240,2.75,2,1.5,7.2,8648,140.0,Avanti!,1972
5260,tt0077714,2.8,5,1.9,6.8,4031,98.0,I Wanna Hold Your Hand,1978
5261,tt0082220,3.0,4,1.729274,6.9,4561,105.0,Cutter's Way,1981
5262,tt0085208,3.0,2,1.867792,6.3,1624,105.0,Baby It's You,1983
5263,tt0093512,2.6,10,2.438304,7.7,14597,140.0,Maurice,1987
5264,tt0105156,3.0,4,2.0,5.4,16332,88.0,Poison Ivy,1992
5265,tt3099498,3.0,4,2.0,5.3,42463,101.0,Tusk,2014
5266,tt0059641,2.425,6,2.5,5.7,727,110.0,Red Line 7000,1965
5267,tt0052735,1.5,4,1.8,7.2,1958,83.0,The Devil's Disciple,1959
5268,tt0053352,2.0,2,1.7,7.2,740,105.0,Third Man on the Mountain,1959
5269,tt0053825,1.7,3,2.0,6.5,2795,92.0,Flaming Star,1960
5270,tt0054047,2.0,6,2.25,7.7,82534,128.0,The Magnificent Seven,1960
5271,tt0053946,2.0,6,2.0,8.1,25319,128.0,Inherit the Wind,1960
5272,tt0054476,2.0,3,2.0,7.6,4374,110.0,Wild River,1960
5273,tt0054892,2.015,3,1.8,6.4,718,105.0,Francis of Assisi,1961
5274,tt0057537,2.0,3,2.0,6.8,291,95.0,The Stripper,1963
5275,tt0059124,1.5,5,1.9,5.1,1886,88.0,Dr. Goldfoot and the Bikini Machine,1965
5276,tt0059094,2.47,7,2.2,6.3,1212,100.0,Dear Brigitte,1965
5277,tt0059563,2.0,3,2.5,5.6,1704,91.0,"Paradise, Hawaiian Style",1966
5278,tt0062153,2.0,4,2.45,6.9,2878,103.0,The President's Analyst,1967
5279,tt0062301,2.0,5,2.0,6.7,3280,100.0,The St. Valentine's Day Massacre,1967
5280,tt0061787,1.8,3,2.0,6.7,3203,100.0,Hour of the Gun,1967
5281,tt0063662,1.935,10,1.5,5.8,226,110.0,The Sweet Ride,1968
5282,tt0064253,1.8,3,1.925,6.4,3744,101.0,Downhill Racer,1969
5283,tt0070292,2.28,5,1.75,6.4,2252,112.0,The Laughing Policeman,1973
5284,tt0070948,1.57,4,1.8,5.9,18096,105.0,Zardoz,1974
5285,tt0071358,2.37,5,2.0,7.3,1655,106.0,Conrack,1974
5286,tt0072973,2.5,5,2.0,7.1,5854,95.0,"Farewell, My Lovely",1975
5287,tt0072829,2.3,1,2.3,5.5,541,83.0,Crazy Mama,1975
5288,tt0087884,1.8,5,2.2,8.1,78226,147.0,"Paris, Texas",1984
5289,tt0089015,1.5,6,2.5,7.0,4539,96.0,Desert Hearts,1985
5290,tt0092695,2.3,7,2.3,7.3,22628,90.0,The Brave Little Toaster,1987
5291,tt0099173,2.0,4,1.6,6.0,3447,85.0,Brain Dead,1990
5292,tt0108339,2.0,3,2.0,5.4,3593,100.0,Ticks,1993
5293,tt0113552,40.0,8,14.9,5.9,16144,101.0,Kiss of Death,1995
5294,tt0118789,2.0,7,2.0,7.5,43799,110.0,Buffalo '66,1998
5295,tt1731697,1.5,10,1.5,5.1,26173,101.0,The Lords of Salem,2012
5296,tt3172532,2.0,4,2.3,6.9,27679,102.0,The Diary of a Teenage Girl,2015
5297,tt2404435,2.0,6,2.25,6.9,173182,128.0,The Magnificent Seven,2016
5298,tt0064155,1.5,3,1.5,5.7,1529,98.0,Charro!,1969
5299,tt0261983,1.5,6,1.612259,6.4,50601,100.0,Session 9,2001
5300,tt0052876,1.35,3,2.2,7.1,3327,106.0,The Hanging Tree,1959
5301,tt0088117,1.065,4,2.0,5.9,12360,82.0,"Silent Night, Deadly Night",1984
5302,tt0052700,1.0,3,2.0,7.4,5407,84.0,Compulsion,1959
5303,tt0054016,1.37,4,2.06,6.7,1728,91.0,The Last Voyage,1960
5304,tt0054326,0.805,4,1.5,7.1,1208,103.0,Sons and Lovers,1960
5305,tt0056183,1.261,5,2.2,6.9,1345,102.0,Light in the Piazza,1962
5306,tt0056412,0.813,3,2.0,7.5,11247,94.0,Ride the High Country,1962
5307,tt0059575,1.0,5,2.0,7.7,7466,116.0,The Pawnbroker,1964
5308,tt0057811,1.3,2,1.7,6.4,3224,102.0,633 Squadron,1964
5309,tt0059496,1.3,3,2.0,7.2,4915,91.0,The Nanny,1965
5310,tt0060457,0.6,9,1.5,4.5,866,82.0,The Ghost in the Invisible Bikini,1966
5311,tt0063811,1.4,6,1.8,7.1,3860,108.0,Will Penny,1967
5312,tt0066434,0.777777,5,2.4,6.7,45416,95.0,THX 1138,1971
5313,tt0069976,1.0,4,2.0,7.0,4356,107.0,Dillinger,1973
5314,tt0072761,0.97,6,2.0,5.7,2480,101.0,Capone,1975
5315,tt0074279,18.0,12,100.0,5.5,4021,95.0,Cannonball!,1976
5316,tt0076776,0.6,1,2.0,5.5,406,89.0,Stunts,1977
5317,tt0082511,1.4,3,2.3,5.8,5541,101.0,Hell Night,1981
5318,tt0093072,1.0,3,1.6,2.6,7155,97.0,The Garbage Pail Kids Movie,1987
5319,tt0103759,1.0,8,2.0,7.1,35764,96.0,Bad Lieutenant,1992
5320,tt0110391,0.86,3,1.8,6.0,4219,87.0,Love Affair,1994
5321,tt0490076,0.75,12,1.89,5.5,30105,90.0,All the Boys Love Mandy Lane,2006
5322,tt0970416,0.995,4,1.85,5.5,157943,92.0,The Day the Earth Stood Still,2008
5323,tt2370248,1.0,8,2.3,8.0,75439,96.0,Short Term 12,2013
5324,tt0058620,0.55,4,2.195,6.8,4512,93.0,Strait-Jacket,1964
5325,tt0058283,0.5,2,1.65,6.9,2530,94.0,Lady in a Cage,1964
5326,tt0069897,0.5,6,2.0,6.8,8923,91.0,Coffy,1973
5327,tt0053084,0.45,3,2.0,7.0,7684,83.0,The Mouse That Roared,1959
5328,tt0056579,0.42,11,2.0,6.4,882,89.0,The Three Stooges Meet Hercules,1962
5329,tt0055304,0.3,4,2.0,7.1,11593,85.0,Pit and the Pendulum,1961
5330,tt0064797,0.0003,4,2.0,6.2,291,85.0,Pendulum,1969
5331,tt0100369,2.0,9,0.003331,6.0,3807,97.0,The Pit and the Pendulum,1991
5332,tt0066771,0.18,5,2.0,4.7,276,85.0,Angels Hard as They Come,1971
5333,tt0078437,0.1,5,2.0,6.1,3045,96.0,Jungle Holocaust,1977
