,imdbID,title,year,win,nom,none
2313,tt0097216,do the right thing,1989,0,2,5
2314,tt0083972,friday the 13th: part iii,1982,0,0,0
2315,tt0098724,"sex, lies, and videotape",1989,0,1,6
2316,tt1991245,chernobyl diaries,2012,0,0,0
2317,tt0271027,kiss of the dragon,2001,0,0,0
2318,tt1657507,colombiana,2011,0,0,0
2319,tt0091159,gung ho,1986,0,0,0
2320,tt1619029,jackie,2016,0,1,6
2321,tt0120863,the thin red line,1998,0,3,4
2322,tt0075222,silent movie,1976,0,0,0
2323,tt0070849,last tango in paris,1972,0,0,0
2324,tt0316465,radio,2003,0,0,0
2325,tt1131729,pirate radio,2009,0,0,0
2326,tt0200027,riding in cars with boys,2001,0,0,0
2327,tt0113419,the indian in the cupboard,1995,0,0,0
2328,tt0218922,original sin,2001,0,0,0
2329,tt0300051,jersey girl,2004,0,0,0
2330,tt1972779,the best of me,2014,0,0,0
2331,tt0102951,soapdish,1991,0,0,0
2332,tt0120434,vegas vacation,1997,0,0,0
2333,tt1270761,don't be afraid of the dark,2010,0,0,0
2334,tt0122459,return to me,2000,0,0,0
2335,tt1433108,faster,2010,0,0,0
2336,tt0078869,the black hole,1979,0,0,7
2337,tt0107977,robin hood: men in tights,1993,0,0,0
2338,tt0108186,son in law,1993,0,0,0
2339,tt1210042,brooklyn's finest,2009,0,0,0
2340,tt0093640,no way out,1987,0,0,0
2341,tt1972571,a most wanted man,2014,0,0,0
2342,tt0099253,child's play 2,1990,0,0,0
2343,tt0118665,baby geniuses,1999,0,0,0
2344,tt0107616,much ado about nothing,1993,0,0,0
2345,tt0079948,starting over,1979,0,2,5
2346,tt0086312,silkwood,1983,0,4,3
2347,tt0089530,mad max beyond thunderdome,1985,0,0,0
2348,tt0498353,hostel: part ii,2007,0,0,0
2349,tt0077372,corvette summer,1978,0,0,0
2350,tt0117631,shine,1996,1,5,2
2351,tt0066999,dirty harry,1971,0,0,0
2352,tt0156812,my dog skip,2000,0,0,0
2353,tt0077362,coming home,1978,3,7,0
2354,tt0333766,garden state,2004,0,0,0
2355,tt0061420,the born losers,1967,0,0,0
2356,tt1440728,the american,2010,0,0,0
2357,tt0120094,selena,1997,0,0,0
2358,tt0267626,k-19: the widowmaker,2002,0,0,0
2359,tt0947810,green zone,2010,0,0,0
2360,tt0141109,jack frost,1998,0,0,0
2361,tt0131369,edtv,1999,0,0,0
2362,tt0131704,the adventures of rocky & bullwinkle,2000,0,0,0
2363,tt0362270,the life aquatic with steve zissou,2004,0,0,0
2364,tt5177088,the girl in the spider's web,2018,0,0,0
2365,tt0104438,honeymoon in vegas,1992,0,0,0
2366,tt0132477,october sky,1999,0,0,0
2367,tt5580266,the hate u give,2018,0,0,0
2368,tt0100140,mermaids,1990,0,0,0
2369,tt1213644,disaster movie,2008,0,0,0
2370,tt1121931,crank: high voltage,2009,0,0,0
2371,tt1741273,secret in their eyes,2015,0,0,0
2372,tt0452702,vacancy,2007,0,0,0
2373,tt0452623,gone baby gone,2007,0,1,6
2374,tt0838221,the darjeeling limited,2007,0,0,0
2375,tt0095647,mississippi burning,1988,0,4,3
2376,tt1178663,whatever works,2009,0,0,0
2377,tt2402157,the november man,2014,0,0,0
2378,tt0094947,dangerous liaisons,1988,1,4,3
2379,tt2057392,eye in the sky,2015,0,0,0
2380,tt0082348,excalibur,1981,0,0,7
2381,tt0101917,freddy's dead,1991,0,0,0
2382,tt0087921,places in the heart,1984,2,6,1
2383,tt1655420,my week with marilyn,2011,0,2,5
2384,tt0168501,the best man,1999,0,0,0
2385,tt0076070,the gauntlet,1977,0,0,0
2386,tt0086154,psycho ii,1983,0,0,0
2387,tt0091991,soul man,1986,0,0,0
2388,tt0842926,the kids are all right,2010,0,4,3
2389,tt0077928,midnight express,1978,1,4,3
2390,tt0080707,the exterminator,1980,0,0,0
2391,tt0073896,white line fever,1975,0,0,0
2392,tt0416315,wolf creek,2005,0,0,0
2393,tt0087553,the killing fields,1984,1,5,2
2394,tt0306685,cradle 2 the grave,2003,0,0,0
2395,tt0976051,the reader,2008,1,4,3
2396,tt0199753,red planet,2000,0,0,0
2397,tt0132347,mystery men,1999,0,0,0
2398,tt0288045,the medallion,2003,0,0,0
2399,tt0021884,frankenstein,1994,0,0,0
2400,tt1976009,victor frankenstein,2015,0,0,0
2401,tt0101761,the doors,1991,0,0,0
2402,tt0117110,muppet treasure island,1996,0,0,0
2403,tt2080374,steve jobs,2015,0,2,5
2404,tt0117887,that thing you do!,1996,0,0,7
2405,tt0101635,curly sue,1991,0,0,0
2406,tt0261392,jay and silent bob strike back,2001,0,0,0
2407,tt2801746,hawaii,1966,0,1,6
2408,tt0780536,in bruges,2008,0,1,6
2409,tt3077214,suffragette,2015,0,0,0
2410,tt0086066,the outsiders,1983,0,0,0
2411,tt0293815,friday after next,2002,0,0,0
2412,tt0283026,swimfan,2002,0,0,0
2413,tt0981227,nick and norah's infinite playlist,2008,0,0,0
2414,tt0054215,psycho,1960,0,2,5
2415,tt0086129,porky's ii: the next day,1983,0,0,0
2416,tt0108037,the sandlot,1993,0,0,0
2417,tt0144084,american psycho,2000,0,0,0
2418,tt0075066,the pink panther strikes again,1976,0,0,7
2419,tt0114814,the usual suspects,1995,2,2,5
2420,tt0088993,day of the dead,1985,0,0,0
2421,tt0073812,tommy,1975,0,1,6
2422,tt0074285,carrie,1976,0,2,5
2423,tt0813715,heroes,1977,0,0,0
2424,tt0185014,wonder boys,2000,0,1,6
2425,tt0117008,matilda,1996,0,0,0
2426,tt0119142,for richer or poorer,1997,0,0,0
2427,tt0083658,blade runner,1982,0,0,7
2428,tt0270288,confessions of a dangerous mind,2002,0,0,0
2429,tt0411061,88 minutes,2007,0,0,0
2430,tt0104254,ferngully: the last rainforest,1992,0,0,0
2431,tt0113097,forget paris,1995,0,0,0
2432,tt0114694,tommy boy,1995,0,0,0
2433,tt0268126,adaptation.,2002,0,0,0
2434,tt1216492,leap year,2010,0,0,0
2435,tt1058017,the invention of lying,2009,0,0,0
2436,tt0102719,problem child 2,1991,0,0,0
2437,tt0361467,confessions of a teenage drama queen,2004,0,0,0
2438,tt1931533,seven psychopaths,2012,0,0,0
2439,tt1659337,the perks of being a wallflower,2012,0,0,0
2440,tt0110950,reality bites,1994,0,0,0
2441,tt2042568,inside llewyn davis,2013,0,0,7
2442,tt1935179,mud,2012,0,0,0
2443,tt0078718,and justice for all,1979,0,0,0
2444,tt0063522,rosemary's baby,1968,1,2,5
2445,tt0087298,friday the 13th: the final chapter,1984,0,0,0
2446,tt0107282,the joy luck club,1993,0,0,0
2447,tt1212419,hereafter,2010,0,0,7
2448,tt0364045,taking lives,2004,0,0,0
2449,tt0132245,driven,2001,0,0,0
2450,tt0228750,proof of life,2000,0,0,0
2451,tt0253474,the pianist,2002,3,4,3
2452,tt0113326,rumble in the bronx,1995,0,0,0
2453,tt4795124,how to be a latin lover,2017,0,0,0
2454,tt0309377,blood work,2002,0,0,0
2455,tt0184858,reindeer games,2000,0,0,0
2456,tt0448134,sunshine,1999,0,0,0
2457,tt0294870,rent,2005,0,0,0
2458,tt1846589,hunter killer,2018,0,0,0
2459,tt0962736,the young victoria,2009,0,0,7
2460,tt0106226,the age of innocence,1993,0,2,5
2461,tt6628394,bad times at the el royale,2018,0,0,0
2462,tt0114287,rob roy,1995,0,1,6
2463,tt0116778,kingpin,1996,0,0,0
2464,tt0090022,silverado,1985,0,0,7
2465,tt4550098,nocturnal animals,2016,0,1,6
2466,tt0064782,paint your wagon,1969,0,0,7
2467,tt0112722,copycat,1995,0,0,0
2468,tt0430634,stick it,2006,0,0,0
2469,tt1414382,you again,2010,0,0,0
2470,tt1592525,lockout,2012,0,0,0
2471,tt1131734,jennifer's body,2009,0,0,0
2472,tt0065988,little big man,1970,0,1,6
2473,tt0247745,super troopers,2001,0,0,0
2474,tt0120601,being john malkovich,1999,0,3,4
2475,tt0091653,nothing in common,1986,0,0,0
2476,tt0082517,history of the world: part i,1981,0,0,0
2477,tt0104692,the lawnmower man,1992,0,0,0
2478,tt0093437,the lost boys,1987,0,0,0
2479,tt0080661,dressed to kill,1980,0,0,0
2480,tt1333125,movie 43,2013,0,0,0
2481,tt2101441,spring breakers,2012,0,0,0
2482,tt0075029,the outlaw josey wales,1976,0,0,7
2483,tt0067803,summer of '42,1971,0,0,7
2484,tt0066832,billy jack,1971,0,0,0
2485,tt0119664,metro,1997,0,0,0
2486,tt0090830,children of a lesser god,1986,1,5,2
2487,tt0078723,1941,1979,0,0,7
2488,tt1129442,transporter 3,2008,0,0,0
2489,tt1823672,chappie,2015,0,0,0
2490,tt0118708,beverly hills ninja,1997,0,0,0
2491,tt1672189,camelot,1967,0,0,7
2492,tt0099005,air america,1990,0,0,0
2493,tt0337909,calendar girls,2003,0,0,0
2494,tt1837709,winter's tale,2014,0,0,0
2495,tt0129167,the iron giant,1999,0,0,0
2496,tt1547234,premium rush,2012,0,0,0
2497,tt0252501,hearts in atlantis,2001,0,0,0
2498,tt0370032,ultraviolet,2006,0,0,0
2499,tt1028528,death proof,2007,0,0,0
2500,tt0110442,major league ii,1994,0,0,0
2501,tt0278488,how high,2001,0,0,0
2502,tt0479500,nancy drew,2007,0,0,0
2503,tt0087078,conan the destroyer,1984,0,0,0
2504,tt0245686,joe dirt,2001,0,0,0
2505,tt0088851,the bride,1985,0,0,0
2506,tt0093779,the princess bride,1987,0,0,7
2507,tt0119229,grosse pointe blank,1997,0,0,0
2508,tt0076009,exorcist ii: the heretic,1977,0,0,0
2509,tt0082474,the great muppet caper,1981,0,0,7
2510,tt0066319,ryan's daughter,1970,1,2,5
2511,tt0089643,murphy's romance,1985,0,1,6
2512,tt0241760,the new guy,2002,0,0,0
2513,tt0097722,lean on me,1989,0,0,0
2514,tt0114168,powder,1995,0,0,0
2515,tt0084938,young doctors in love,1982,0,0,0
2516,tt0059797,those magnificent men in their flying machines or how i flew from london to paris in 25 hours 11 minutes,1965,0,0,0
2517,tt0105121,the people under the stairs,1991,0,0,0
2518,tt0076141,high anxiety,1977,0,0,0
2519,tt0070510,paper moon,1973,1,3,5
2520,tt0072271,the texas chain saw massacre,1974,0,0,0
2521,tt2172934,3 days to kill,2014,0,0,0
2522,tt0109303,blown away,1994,0,0,0
2523,tt0098206,road house,1989,0,0,0
2524,tt0084707,sophie's choice,1982,1,2,5
2525,tt0185183,battlefield earth,2000,0,0,0
2526,tt0445922,across the universe,2007,0,0,7
2527,tt0225071,angel eyes,2001,0,0,0
2528,tt0112401,assassins,1995,0,0,0
2529,tt0307479,solaris,1972,0,0,0
2530,tt2387499,keeping up with the joneses,2016,0,0,0
2531,tt0113114,free willy 2: the adventure home,1995,0,0,0
2532,tt3316948,american ultra,2015,0,0,0
2533,tt2140379,self/less,2015,0,0,0
2534,tt0478134,in the valley of elah,2007,0,1,6
2535,tt0265208,the girl next door,2004,0,0,0
2536,tt0770703,what's your number?,2011,0,0,0
2537,tt0091306,jumpin' jack flash,1986,0,0,0
2538,tt0084917,the world according to garp,1982,0,2,5
2539,tt0120770,a night at the roxbury,1998,0,0,0
2540,tt0098627,weekend at bernie's,1989,0,0,0
2541,tt0105428,sleepwalkers,1992,0,0,0
2542,tt0109287,blank check,1994,0,0,0
2543,tt0099699,green card,1990,0,1,6
2544,tt3521126,the disaster artist,2017,0,1,6
2545,tt0078841,being there,1979,1,2,5
2546,tt0075648,airport '77,1977,0,0,7
2547,tt0365748,shaun of the dead,2004,0,0,0
2548,tt0070666,serpico,1973,0,2,5
2549,tt0109045,"the adventures of priscilla, queen of the desert",1994,0,0,7
2550,tt0303816,cabin fever,2002,0,0,0
2551,tt0069332,super fly,1972,0,0,0
2552,tt0071788,macon county line,1974,0,0,0
2553,tt5478478,hostiles,2017,0,0,0
2554,tt0066473,tora! tora! tora!,1970,0,0,7
2555,tt0086491,twilight zone: the movie,1983,0,0,0
2556,tt1502404,drive angry,2011,0,0,0
2557,tt0109676,drop zone,1994,0,0,0
2558,tt0116683,james and the giant peach,1996,0,0,7
2559,tt0104427,hoffa,1992,0,0,7
2560,tt0240510,the four feathers,2002,0,0,0
2561,tt0118798,bulworth,1998,0,1,6
2562,tt0116365,the frighteners,1996,0,0,0
2563,tt0088172,starman,1984,0,1,6
2564,tt0255819,baby boy,2001,0,0,0
2565,tt0087597,the last starfighter,1984,0,0,0
2566,tt0096098,shoot to kill,1988,0,0,0
2567,tt0097235,the dream team,1989,0,0,0
2568,tt0297884,far from heaven,2002,0,2,5
2569,tt0079826,the rose,1979,0,2,5
2570,tt0105151,the player,1992,0,2,5
2571,tt0054953,the guns of navarone,1961,0,3,4
2572,tt0071315,chinatown,1974,1,5,2
2573,tt0091217,hoosiers,1986,0,1,6
2574,tt0093822,raising arizona,1987,0,0,0
2575,tt0103596,3 ninjas,1992,0,0,0
2576,tt0067328,the last picture show,1971,2,7,2
2577,tt0272020,the last castle,2001,0,0,0
2578,tt0167456,thunderbirds,2004,0,0,0
2579,tt1240982,your highness,2011,0,0,0
2580,tt0120646,the deep end of the ocean,1999,0,0,0
2581,tt0123209,the other sister,1999,0,0,0
2582,tt0192255,the little vampire,2000,0,0,0
2583,tt1560747,the master,2012,0,3,4
2584,tt0258068,the quiet american,2002,0,1,6
2585,tt0795351,case 39,2009,0,0,0
2586,tt0117039,michael collins,1996,0,0,7
2587,tt0396652,ice princess,2005,0,0,0
2588,tt1692486,carnage,2011,0,0,0
2589,tt0060120,the appaloosa,1966,0,0,0
2590,tt0139239,go,1999,0,0,0
2591,tt0800308,appaloosa,2008,0,0,0
2592,tt0413015,mrs henderson presents,2005,0,1,6
2593,tt0073113,the hindenburg,1975,0,0,7
2594,tt0084865,victor victoria,1982,0,0,0
2595,tt0085678,high road to china,1983,0,0,0
2596,tt0099204,cadillac man,1990,0,0,0
2597,tt1821549,nebraska,2013,0,5,2
2598,tt0088242,teachers,1984,0,0,0
2599,tt0107659,loaded weapon 1,1993,0,0,0
2600,tt0181984,boiler room,2000,0,0,0
2601,tt0074860,marathon man,1976,0,1,6
2602,tt0095107,ernest saves christmas,1988,0,0,0
2603,tt0107554,menace ii society,1993,0,0,0
2604,tt0060665,a man for all seasons,1966,4,6,1
2605,tt0061385,barefoot in the park,1967,0,1,6
2606,tt0075314,taxi driver,1976,0,3,4
2607,tt0071424,dirty mary crazy larry,1974,0,0,0
2608,tt0120735,"lock, stock and two smoking barrels",1998,0,0,0
2609,tt0367959,hannibal rising,2007,0,0,0
2610,tt0087892,a passage to india,1984,1,5,2
2611,tt0160916,the story of us,1999,0,0,0
2612,tt0119081,event horizon,1997,0,0,0
2613,tt0314786,the in-laws,1979,0,0,0
2614,tt4731136,a cure for wellness,2016,0,0,0
2615,tt0465602,shoot 'em up,2007,0,0,0
2616,tt0120841,species ii,1998,0,0,0
2617,tt1017460,splice,2009,0,0,0
2618,tt0118929,dark city,1998,0,0,0
2619,tt0870111,frost/nixon,2008,0,4,3
2620,tt0493405,chips,2017,0,0,0
2621,tt0100133,memphis belle,1990,0,0,0
2622,tt0080745,flash gordon,1980,0,0,0
2623,tt0082350,an eye for an eye,1981,0,0,0
2624,tt0116260,eye for an eye,1996,0,0,0
2625,tt0097441,glory,1989,1,1,6
2626,tt0117723,spy hard,1996,0,0,0
2627,tt0089841,prizzi's honor,1985,1,6,1
2628,tt0083530,airplane ii: the sequel,1982,0,0,0
2629,tt0096787,all dogs go to heaven,1989,0,0,0
2630,tt0107840,poetic justice,1993,0,0,7
2631,tt1571222,a dangerous method,2011,0,0,0
2632,tt0120609,the big hit,1998,0,0,0
2633,tt0085694,the house on sorority row,1983,0,0,0
2634,tt0104940,the muppet christmas carol,1992,0,0,0
2635,tt0116493,harriet the spy,1996,0,0,0
2636,tt3715320,irrational man,2015,0,0,0
2637,tt5592248,the beguiled,1971,0,0,0
2638,tt0082416,the french lieutenant's woman,1981,0,2,5
2639,tt0054847,el cid,1961,0,0,7
2640,tt0083929,fast times at ridgemont high,1982,0,0,0
2641,tt0424345,clerks ii,2006,0,0,0
2642,tt1727388,the way way back,2013,0,0,0
2643,tt0089017,desperately seeking susan,1985,0,0,0
2644,tt1853739,you're next,2011,0,0,0
2645,tt1449283,winnie the pooh,2011,0,0,0
2646,tt0985694,machete,2010,0,0,0
2647,tt0118604,an american werewolf in paris,1997,0,0,0
2648,tt0110099,i.q.,1994,0,0,0
2649,tt0119223,great expectations,1998,0,0,0
2650,tt0435625,the descent,2005,0,0,0
2651,tt0318974,the alamo,1960,0,2,5
2652,tt0084335,missing,1982,1,4,3
2653,tt0246894,rollerball,1975,0,0,0
2654,tt0462396,the last legion,2007,0,0,0
2655,tt0087089,the cotton club,1984,0,0,7
2656,tt0116225,escape from l.a.,1996,0,0,0
2657,tt0327247,the whole ten yards,2004,0,0,0
2658,tt5390504,detroit,2017,0,0,0
2659,tt3829920,only the brave,2017,0,0,0
2660,tt0204175,boys and girls,2000,0,0,0
2661,tt0119675,mimic,1997,0,0,0
2662,tt0210616,center stage,2000,0,0,0
2663,tt4537896,white boy rick,2018,0,0,0
2664,tt0064418,"hello, dolly!",1969,0,1,6
2665,tt1966359,father figures,2017,0,0,0
2666,tt0108101,shadowlands,1993,0,2,5
2667,tt0239948,saving silverman,2001,0,0,0
2668,tt0951216,mad money,2008,0,0,0
2669,tt2547584,the light between oceans,2016,0,0,0
2670,tt1712261,triple 9,2016,0,0,0
2671,tt0094731,betrayed,1988,0,0,0
2672,tt0095188,funny farm,1988,0,0,0
2673,tt0092605,baby boom,1987,0,0,0
2674,tt0113819,mighty aphrodite,1995,1,2,5
2675,tt0116311,first kid,1996,0,0,0
2676,tt0106308,army of darkness,1992,0,0,0
2677,tt0112508,billy madison,1995,0,0,0
2678,tt0127723,can't hardly wait,1998,0,0,0
2679,tt0195234,saving grace,2000,0,0,0
2680,tt0103919,candyman,1992,0,0,0
2681,tt0082763,modern problems,1981,0,0,0
2682,tt0087755,the muppets take manhattan,1984,0,0,7
2683,tt0104454,howards end,1992,2,5,2
2684,tt1174732,an education,2009,0,3,4
2685,tt0080678,the elephant man,1980,0,4,3
2686,tt0284837,ali g indahouse,2002,0,0,0
2687,tt0064117,cactus flower,1969,1,1,6
2688,tt0073092,hard times,1975,0,0,0
2689,tt0082948,private lessons,1981,0,0,0
2690,tt0063829,"yours, mine and ours",1968,0,0,0
2691,tt0082495,halloween ii,1981,0,0,0
2692,tt0087800,a nightmare on elm street,1984,0,0,0
2693,tt0089686,a nightmare on elm street 2: freddy's revenge,1985,0,0,0
2694,tt0099800,house party,1990,0,0,0
2695,tt0102065,house party 2,1991,0,0,0
2696,tt0443295,"yours, mine & ours",2005,0,0,0
2697,tt0077889,magic,1978,0,0,0
2698,tt0120679,frida,2002,0,1,6
2699,tt0089461,the last dragon,1985,0,0,0
2700,tt0112851,desperado,1995,0,0,0
2701,tt0238112,captain corelli's mandolin,2001,0,0,0
2702,tt0090738,black widow,1987,0,0,0
2703,tt1390411,in the heart of the sea,2015,0,0,0
2704,tt0462322,grindhouse,2007,0,0,0
2705,tt0111756,wyatt earp,1994,0,0,7
2706,tt1124037,free state of jones,2016,0,0,0
2707,tt0120824,the shipping news,2001,0,0,0
2708,tt0395972,north country,2005,0,2,5
2709,tt3381008,the brothers grimsby,2016,0,0,0
2710,tt0110932,quiz show,1994,0,4,3
2711,tt0119668,midnight in the garden of good and evil,1997,0,0,0
2712,tt0308383,the human stain,2003,0,0,0
2713,tt0093260,innerspace,1987,0,0,7
2714,tt0272338,punch-drunk love,2002,0,0,0
2715,tt0060164,the bible: in the beginning...,1966,0,0,7
2716,tt0065528,catch-22,1970,0,0,0
2717,tt0094890,cocoon: the return,1988,0,0,0
2718,tt0292963,before the devil knows you're dead,2007,0,0,0
2719,tt0091188,heartburn,1986,0,0,0
2720,tt0975645,hitchcock,2012,0,0,0
2721,tt0087747,moscow on the hudson,1984,0,0,0
2722,tt0091554,the morning after,1986,0,1,6
2723,tt0059243,the great race,1965,0,0,7
2724,tt0387575,seed of chucky,2004,0,0,0
2725,tt0250310,corky romano,2001,0,0,0
2726,tt0102316,little man tate,1991,0,0,0
2727,tt0101757,don't tell mom the babysitter's dead,1991,0,0,0
2728,tt0076507,the other side of midnight,1977,0,0,7
2729,tt0074812,logan's run,1976,0,0,7
2730,tt0064615,mackenna's gold,1969,0,0,0
2731,tt1315981,a single man,2009,0,1,6
2732,tt0082340,escape from new york,1981,0,0,0
2733,tt0057187,irma la douce,1963,0,1,6
2734,tt0075268,stay hungry,1976,0,0,0
2735,tt0072288,thunderbolt and lightfoot,1974,0,1,6
2736,tt0053604,the apartment,1960,2,5,2
2737,tt0070034,enter the dragon,1973,0,0,0
2738,tt0399295,lord of war,2005,0,0,0
2739,tt0100029,lionheart,1990,0,0,0
2740,tt0875034,nine,2009,0,1,6
2741,tt0089961,santa claus: the movie,1985,0,0,0
2742,tt0110971,renaissance man,1994,0,0,0
2743,tt0457495,alex rider: operation stormbreaker,2006,0,0,0
2744,tt0462519,school for scoundrels,1960,0,0,0
2745,tt0102603,oscar,1991,0,0,0
2746,tt1655460,wanderlust,2012,0,0,0
2747,tt0271263,eight crazy nights,2002,0,0,0
2748,tt0108238,striking distance,1993,0,0,0
2749,tt0114857,virtuosity,1995,0,0,0
2750,tt0221218,the glass house,2001,0,0,0
2751,tt0264796,life as a house,2001,0,0,0
2752,tt1798603,bad santa 2,2016,0,0,0
2753,tt4276820,the founder,2016,0,0,0
2754,tt0977855,fair game,1995,0,0,0
2755,tt0120586,american history x,1998,0,1,6
2756,tt0091278,iron eagle,1986,0,0,0
2757,tt0325258,dickie roberts: former child star,2003,0,0,0
2758,tt1876451,sparkle,1976,0,0,0
2759,tt0086494,two of a kind,1983,0,0,0
2760,tt0199626,in the cut,2003,0,0,0
2761,tt5322012,wish upon,2017,0,0,0
2762,tt0112819,dead presidents,1995,0,0,0
2763,tt0082089,body heat,1981,0,0,0
2764,tt0119215,good burger,1997,0,0,0
2765,tt0080472,bronco billy,1980,0,0,0
2766,tt0088128,sixteen candles,1984,0,0,0
2767,tt0106223,the adventures of huck finn,1993,0,0,0
2768,tt0108451,untamed heart,1993,0,0,0
2769,tt0307901,25th hour,2002,0,0,0
2770,tt0070239,jesus christ superstar,1973,0,0,7
2771,tt0086352,spring break,1983,0,0,0
2772,tt0078444,an unmarried woman,1978,0,3,4
2773,tt0092974,ernest goes to camp,1987,0,0,0
2774,tt0061811,in the heat of the night,1967,3,4,3
2775,tt0117666,sling blade,1996,1,2,5
2776,tt0397065,house of wax,2005,0,0,0
2777,tt1179034,from paris with love,2010,0,0,0
2778,tt0082467,graduation day,1981,0,0,0
2779,tt0070917,the wicker man,2006,0,0,0
2780,tt0395169,hotel rwanda,2004,0,3,4
2781,tt0080491,caligula,1979,0,0,0
2782,tt4002772,once(i) ,2007,0,0,0
2783,tt0907657,once,2007,0,0,7
2784,tt0497465,vicky cristina barcelona,2008,1,1,6
2785,tt2361317,live by night,2016,0,0,0
2786,tt0105629,toys,1992,0,0,7
2787,tt0116731,the juror,1996,0,0,0
2788,tt0109305,blue chips,1994,0,0,0
2789,tt0119311,hoodlum,1997,0,0,0
2790,tt1291584,warrior,2011,0,1,6
2791,tt0103924,captain ron,1992,0,0,0
2792,tt0100530,the russia house,1990,0,0,0
2793,tt0081777,xanadu,1980,0,0,0
2794,tt0081398,raging bull,1980,1,5,2
2795,tt0971209,a perfect getaway,2009,0,0,0
2796,tt0079758,prophecy,1979,0,0,0
2797,tt0108002,rudy,1993,0,0,0
2798,tt0168786,antwone fisher,2002,0,0,0
2799,tt0429591,aquamarine,2006,0,0,0
2800,tt1625346,young adult,2011,0,0,0
2801,tt0164114,drive me crazy,1999,0,0,0
2802,tt0059740,the sons of katie elder,1965,0,0,0
2803,tt0119905,the players club,1998,0,0,0
2804,tt3553976,captain fantastic,2016,0,1,6
2805,tt0064381,"goodbye, columbus",1969,0,1,6
2806,tt2125435,beasts of the southern wild,2012,0,4,3
2807,tt3235888,it follows,2014,0,0,0
2808,tt4698684,hunt for the wilderpeople,2016,0,0,0
2809,tt0327679,ella enchanted,2004,0,0,0
2810,tt0128442,rounders,1998,0,0,0
2811,tt0120603,beloved,1998,0,0,7
2812,tt0087727,missing in action,1984,0,0,0
2813,tt0499556,war,2007,0,0,0
2814,tt0118755,the borrowers,1997,0,0,0
2815,tt0092965,empire of the sun,1987,0,0,7
2816,tt0112883,don juan demarco,1994,0,0,0
2817,tt0421054,domino,2005,0,0,0
2818,tt0324554,wicker park,2004,0,0,0
2819,tt0488658,unaccompanied minors,2006,0,0,0
2820,tt0124718,he got game,1998,0,0,0
2821,tt0097770,lock up,1989,0,0,0
2822,tt0158811,muppets from space,1999,0,0,0
2823,tt0113321,home for the holidays,1995,0,0,0
2824,tt0490204,reign over me,2007,0,0,0
2825,tt0455760,dead silence,2007,0,0,0
2826,tt1024255,wild child,2008,0,0,0
2827,tt0208874,the contender,2000,0,2,5
2828,tt0098258,say anything...,1989,0,0,0
2829,tt0096101,short circuit 2,1988,0,0,0
2830,tt0086859,against all odds,1984,0,0,7
2831,tt0084503,pink floyd: the wall,1982,0,0,0
2832,tt0071222,black christmas,1974,0,0,0
2833,tt0095519,license to drive,1988,0,0,0
2834,tt0963794,the ruins,2008,0,0,0
2835,tt0088146,a soldier's story,1984,0,2,5
2836,tt0097981,a nightmare on elm street 5: the dream child,1989,0,0,0
2837,tt0249462,billy elliot,2000,0,3,4
2838,tt0063227,the lion in winter,1968,2,5,2
2839,tt0079638,norma rae,1979,1,3,4
2840,tt0078579,buck rogers in the 25th century,1979,0,0,0
2841,tt0057546,the sword in the stone,1963,0,0,7
2842,tt0081207,my bodyguard,1980,0,0,0
2843,tt0089173,friday the 13th: a new beginning,1985,0,0,0
2844,tt0473308,waitress,2007,0,0,0
2845,tt0082418,friday the 13th: part 2,1981,0,0,0
2846,tt0063035,the green berets,1968,0,0,0
2847,tt0114681,to die for,1995,0,0,0
2848,tt0119925,the postman,1997,0,0,0
2849,tt0108255,super mario bros.,1993,0,0,0
2850,tt0110146,intersection,1994,0,0,0
2851,tt0117108,multiplicity,1996,0,0,0
2852,tt0088814,the black cauldron,1985,0,0,0
2853,tt0162650,shaft,1971,0,0,7
2854,tt0841046,walk hard: the dewey cox story,2007,0,0,0
2855,tt1188729,pandorum,2009,0,0,0
2856,tt0124198,very bad things,1998,0,0,0
2857,tt0379889,the merchant of venice,2004,0,0,0
2858,tt0082970,ragtime,1981,0,3,4
2859,tt0088001,rhinestone,1984,0,0,0
2860,tt0086197,the right stuff,1983,0,2,5
2861,tt0297284,mindhunters,2004,0,0,0
2862,tt0078504,the wiz,1978,0,0,7
2863,tt0098987,the adventures of ford fairlane,1990,0,0,0
2864,tt0102744,quigley down under,1990,0,0,0
2865,tt5461944,hotel mumbai,2018,0,0,0
2866,tt0283139,white oleander,2002,0,0,0
2867,tt0472160,penelope,1966,0,0,0
2868,tt0095927,punchline,1988,0,0,0
2869,tt0118073,a very brady sequel,1996,0,0,0
2870,tt1045772,i love you phillip morris,2009,0,0,0
2871,tt0034587,cat people,1982,0,0,0
2872,tt0099615,the freshman,1990,0,0,0
2873,tt0164181,stir of echoes,1999,0,0,0
2874,tt7125860,if beale street could talk,2018,1,2,5
2875,tt0085333,christine,1983,0,0,0
2876,tt0089118,f/x,1986,0,0,0
2877,tt0092105,tough guys,1986,0,0,0
2878,tt0095593,married to the mob,1988,0,1,6
2879,tt0218839,best in show,2000,0,0,0
2880,tt0060472,grand prix,1966,0,0,7
2881,tt0065207,where eagles dare,1968,0,0,0
2882,tt0083767,creepshow,1982,0,0,0
2883,tt0085382,cujo,1983,0,0,0
2884,tt0089826,porky's revenge,1985,0,0,0
2885,tt0803061,red dog,2011,0,0,0
2886,tt0110186,jason's lyric,1994,0,0,0
