,imdbID,title,year,n_votes,imdb_rating,budget,box_office,cast,running_time
1420,tt0190138,the whole nine yards,2000,104557,6.7,41.3,106.4,7,98
1421,tt0138946,the yards,2000,18866,6.4,41.3,106.4,7,98
1422,tt0866439,made of honor,2008,64283,5.9,40.0,106.0,6,101
1423,tt1055292,life as we know it,2010,115505,6.5,38.0,105.7,3,115
1424,tt0257360,about schmidt,2002,118041,7.1,30.0,105.8,4,124
1425,tt0094226,the untouchables,1987,262047,7.9,25.0,106.2,5,119
1426,tt0096244,tequila sunrise,1988,27074,6.1,23.0,105.93,4,115
1427,tt0079417,kramer vs. kramer,1979,121293,7.8,8.0,106.3,3,104
1428,tt1790886,the campaign,2012,120270,6.1,95.0,104.9,8,85
1429,tt1321870,gangster squad,2013,198727,6.7,75.0,105.2,9,113
1430,tt0164334,along came a spider,2001,70378,6.4,60.0,105.2,5,103
1431,tt0105435,sneakers,1992,49772,7.1,35.0,105.2,7,126
1432,tt1524930,vacation,1983,90030,6.1,31.0,104.9,9,99
1433,tt0800039,forgetting sarah marshall,2008,251898,7.1,30.0,105.2,4,111
1434,tt1860213,dirty grandpa,2016,104859,5.9,25.0,105.2,6,102
1435,tt0061722,the graduate,1967,242664,8.0,3.0,104.9,3,105
1436,tt0299172,home on the range,2004,18452,5.3,110.0,103.9,6,76
1437,tt0120832,snake eyes,1998,72546,6.0,73.0,103.9,6,98
1438,tt0114781,under siege 2: dark territory,1995,41828,5.5,60.0,104.0,5,100
1439,tt0371724,the hitchhiker's guide to the galaxy,2005,180027,6.7,50.0,104.5,7,108
1440,tt0139654,training day,2001,363377,7.7,45.0,104.5,6,122
1441,tt0046036,man in the dark,1964,493,6.3,28.0,104.5,9,108
1442,tt0077523,every which way but loose,1978,21741,6.4,5.0,104.3,5,114
1443,tt0387564,saw,2004,359174,7.6,1.2,103.9,7,103
1445,tt0425123,just like heaven,2005,94578,6.7,58.0,102.8,2,95
1446,tt0115798,the cable guy,1996,144118,6.1,47.0,102.8,3,96
1447,tt0251160,john q,2002,117408,7.1,36.0,102.6,6,116
1448,tt0117381,primal fear,1996,169558,7.7,30.0,102.6,6,130
1449,tt3774694,love & other drugs,2010,39737,6.1,30.0,103.0,6,112
1450,tt2562232,birdman or (the unexpected virtue of ignorance),2014,535348,7.7,18.0,103.2,7,119
1453,tt1636826,project x,1987,180176,6.6,12.0,102.7,3,88
1454,tt1636826,project x,2012,180176,6.6,12.0,102.7,3,88
1456,tt0083377,nine to five,1980,273,6.3,10.0,103.3,6,110
1457,tt0160862,she's all that,1999,80040,5.9,10.0,103.2,11,97
1459,tt0080319,9 to 5,1980,25461,6.8,10.0,103.3,6,110
1460,tt0058331,mary poppins,1964,147008,7.8,6.0,103.1,11,139
1461,tt2334873,blue jasmine,2013,182674,7.3,18.0,102.9,8,98
1462,tt0859163,the mummy: tomb of the dragon emperor,2008,143848,5.2,145.0,401.1,10,112
1463,tt0349710,ladder 49,2004,53320,6.5,60.0,102.3,5,114
1464,tt0120873,u.s. marshals,1998,90346,6.5,45.0,102.4,6,131
1465,tt0821640,ghosts of girlfriends past,2009,78865,5.8,37.5,102.2,8,95
1467,tt0096463,working girl,1988,48537,6.8,28.6,102.0,3,113
1468,tt0111438,timecop,1994,52799,5.9,27.0,101.6,3,98
1469,tt0910936,pineapple express,2008,300606,7.0,26.0,102.4,5,112
1470,tt0305711,just married,2003,65074,5.5,18.0,101.5,4,95
1471,tt0064115,butch cassidy and the sundance kid,1969,191840,8.0,6.0,102.3,6,110
1473,tt2446980,joy,2015,120890,6.6,60.0,101.1,7,124
1474,tt0116996,mars attacks!,1996,200504,6.3,70.0,101.4,15,106
1475,tt0137523,fight club,1999,1729708,8.8,63.0,101.2,5,139
1477,tt0115956,courage under fire,1996,47794,6.6,46.0,100.9,8,116
1478,tt0292506,the recruit,2003,125555,6.6,46.0,101.2,4,115
1479,tt0452694,the time traveler's wife,2009,134876,7.1,39.0,101.3,3,108
1480,tt0081562,stir crazy,1980,23168,6.8,10.0,101.0,2,111
1482,tt2431286,philomena,2013,90174,7.6,12.0,100.1,2,98
1484,tt0343737,the good shepherd,2006,95487,6.7,110.0,100.3,8,167
1485,tt0386117,where the wild things are,2009,97550,6.7,100.0,100.1,8,101
1486,tt0146838,any given sunday,1999,107888,6.9,55.0,100.2,11,157
1487,tt0184894,shanghai noon,2000,114088,6.5,55.0,100.5,3,110
1488,tt1355683,black mass,2015,158792,6.9,53.0,99.8,9,122
1489,tt2262227,the book of life,2014,61055,7.3,50.0,99.8,9,95
1490,tt0410377,nim's island,2008,31973,6.0,37.0,100.1,3,96
1491,tt2406566,atomic blonde,2017,159185,6.7,30.0,100.1,2,115
1492,tt0082136,the cannonball run,1981,31223,6.3,18.0,100.0,12,95
1493,tt0065377,airport,1970,16322,6.6,10.2,100.5,7,137
1494,tt0449059,little miss sunshine,2006,416296,7.8,8.0,100.5,6,101
1495,tt0079367,the jerk,1979,50219,7.2,4.0,100.0,4,95
1496,tt0079501,mad max,1979,180789,6.9,0.35,100.0,7,93
1497,tt0088323,the neverending story,1984,123608,7.4,0.0,100.0,7,94
1499,tt0131325,bowfinger,1999,63432,6.4,55.0,98.6,5,97
1501,tt0111301,street fighter,1994,62509,3.9,35.0,99.42,7,102
1502,tt0457510,nacho libre,2006,77147,5.7,35.0,99.3,3,92
1503,tt1327194,the lucky one,2012,96326,6.5,25.0,99.4,4,100
1504,tt0486583,fred claus,2007,37842,5.6,100.0,97.8,8,116
1505,tt0384537,silent hill,2006,205735,6.5,50.0,97.6,8,125
1506,tt1092026,paul,2011,223958,7.0,40.0,98.0,10,104
1507,tt1979320,rush,1991,402385,8.1,17.0,7.2,6,120
1508,tt1411250,riddick,2013,147256,6.4,38.0,98.3,8,119
1510,tt0120631,ever after: a cinderella story,1998,66042,7.0,26.0,98.0,4,121
1511,tt0277027,i am sam,2001,137419,7.6,22.0,97.82,7,132
1513,tt7040874,a simple favor,2018,100529,6.8,20.0,97.6,4,117
1514,tt1895587,spotlight,2015,379562,8.1,20.0,98.3,6,129
1515,tt0093773,predator,1987,353017,7.8,18.0,98.3,2,107
1516,tt1563738,one day,2011,130900,7.0,15.0,56.7,7,108
1517,tt0183649,phone booth,2002,240771,7.0,13.0,97.8,5,81
1518,tt0375679,crash,1996,405534,7.8,9.0,23.2,5,100
1521,tt0418763,jarhead,2005,164135,7.0,72.0,96.9,5,123
1522,tt0388419,christmas with the kranks,2004,38527,5.3,60.0,96.6,7,99
1523,tt0134273,8mm,1999,117667,6.5,40.0,96.6,5,123
1524,tt1262416,scream 4,2011,121327,6.1,40.0,97.1,14,111
1526,tt0102975,star trek vi: the undiscovered country,1991,66376,7.2,27.0,96.9,10,110
1527,tt0089370,the jewel of the nile,1985,47704,6.1,25.0,96.7,3,107
1528,tt0098384,steel magnolias,1989,42985,7.3,15.0,96.8,10,117
1529,tt0084726,star trek ii: the wrath of khan,1982,107033,7.7,11.2,97.0,1,113
1531,tt0216216,the 6th day,2000,112379,5.9,82.0,96.1,6,124
1532,tt0338337,paycheck,2003,99026,6.3,61.0,96.0,7,119
1533,tt0337563,13 going on 30,2004,153798,6.1,37.0,96.5,4,97
1534,tt0453556,tmnt,2007,59195,6.2,34.0,95.6,10,87
1535,tt1078588,my sister's keeper,2009,86191,7.4,30.0,95.7,6,109
1536,tt1250777,kick-ass,2010,506359,7.6,30.0,96.2,5,117
1537,tt1524137,contraband,2012,112855,6.5,25.0,96.3,4,110
1538,tt5083738,the favourite,2018,138189,7.6,15.0,95.9,3,120
1540,tt0289879,the butterfly effect,2004,430082,7.6,13.0,96.1,10,119
1541,tt1621045,think like a man,2012,41624,6.6,12.0,96.1,9,122
1544,tt1538403,the mortal instruments: city of bones,2013,123364,5.9,60.0,95.3,12,130
1545,tt0209475,the wedding planner,2001,72275,5.3,35.0,95.0,5,103
1546,tt0097481,harlem nights,1989,18762,6.1,30.0,95.0,2,116
1547,tt0104452,housesitter,1992,20907,6.1,26.0,94.9,6,101
1548,tt0379632,hustle,1975,20669,8.1,3.05,10.39,2,120
1549,tt0243736,40 days and 40 nights,2002,68110,5.6,17.0,95.1,6,96
1550,tt0049388,julie & julia,2009,1251,6.2,40.0,129.5,5,123
1551,tt0811080,speed racer,2008,66197,6.0,120.0,93.9,10,135
1552,tt0052618,ben-hur,1959,206191,8.1,15.2,146.9,8,212
1553,tt0052618,ben-hur,2016,206191,8.1,100.0,94.1,8,125
1554,tt0141098,forces of nature,1999,30702,5.4,75.0,93.9,6,105
1555,tt0380510,the lovely bones,2009,148291,6.7,65.0,93.6,6,135
1557,tt2234155,the internship,2013,182455,6.3,58.0,93.5,4,119
1558,tt1798684,southpaw,2015,204977,7.4,30.0,94.0,6,123
1559,tt2531344,blockers,2018,61669,6.2,21.0,94.0,3,102
1561,tt0120749,mercury rising,1998,63402,6.1,60.0,93.1,4,111
1562,tt0091396,legal eagles,1986,9212,6.0,40.0,93.15,6,116
1563,tt0363988,secret window,2004,172910,6.6,40.0,92.9,4,96
1564,tt1415283,nanny mcphee returns,2010,25570,6.0,25.0,122.4,3,97
1565,tt0481141,no reservations,2007,67369,6.3,28.0,92.6,4,104
1566,tt2241351,money monster,2016,88956,6.5,27.4,93.3,6,99
1567,tt0465538,michael clayton,2007,150304,7.2,21.5,92.9,4,120
1568,tt0205000,deuce bigalow: male gigolo,1999,67773,5.7,17.0,92.9,4,88
1569,tt0098635,when harry met sally...,1989,182069,7.6,16.0,93.1,4,96
1570,tt7349662,blackkklansman,2018,170877,7.5,15.0,93.4,4,135
1571,tt0069113,the poseidon adventure,1972,38208,7.1,4.7,93.3,12,117
1572,tt0397101,the skeleton key,2005,101567,6.5,43.0,92.0,5,104
1573,tt0117057,the mirror has two faces,1996,14231,6.6,42.0,91.61,7,126
1574,tt1155056,"i love you, man",2009,187894,7.0,40.0,91.6,8,105
1575,tt0430105,four brothers,2005,127138,6.8,30.0,92.5,4,109
1576,tt0430922,role models,2008,213437,6.8,28.0,92.4,7,99
1577,tt0356680,the family stone,2005,57260,6.3,18.0,92.3,7,104
1578,tt0120783,the parent trap,1961,111634,6.5,15.0,92.1,3,128
1580,tt0120783,the parent trap,1998,111634,6.5,15.0,92.1,3,128
1582,tt0120910,fantasia 2000,1999,32679,7.2,85.0,90.9,8,74
1583,tt0177789,galaxy quest,1999,140301,7.3,45.0,90.7,6,102
1584,tt1226229,get him to the greek,2010,162945,6.4,40.0,91.3,6,109
1585,tt0834001,underworld: rise of the lycans,2009,144722,6.6,35.0,91.4,6,92
1586,tt0105812,white men can't jump,1992,70736,6.8,31.0,90.8,3,115
1587,tt0357413,anchorman: the legend of ron burgundy,2004,314622,7.2,26.0,90.6,6,94
1588,tt0090685,back to school,1986,26151,6.6,11.0,91.26,8,96
1589,tt0488120,fracture,2007,173954,7.2,10.0,91.0,9,113
1590,tt0087538,the karate kid,1984,162483,7.2,8.0,91.1,3,127
1591,tt0087538,the karate kid,2010,162483,7.2,40.0,359.0,3,140
1592,tt0117705,space jam,1996,146166,6.4,80.0,230.4,5,88
1593,tt0978764,sucker punch,2011,220819,6.0,82.0,90.0,9,109
1594,tt0116908,the long kiss goodnight,1996,69004,6.8,65.0,89.5,6,120
1596,tt0230030,bedazzled,1967,92407,6.0,48.0,90.0,6,93
1597,tt0230030,bedazzled,2000,92407,6.0,48.0,90.0,6,93
1598,tt0096754,the abyss,1989,154545,7.6,47.0,90.0,3,140
1599,tt0309698,identity,2003,214017,7.3,28.0,90.2,6,90
1600,tt0309593,final destination 2,2003,143503,6.2,26.0,90.4,3,90
1601,tt0086465,trading places,1983,126231,7.5,15.0,90.4,6,116
1602,tt0204946,bring it on,2000,82597,6.0,11.0,90.5,4,99
1603,tt0081283,ordinary people,1980,43087,7.7,6.0,90.0,4,124
1605,tt0398375,rumor has it...,2005,49928,5.5,70.0,88.9,4,96
1606,tt0257568,kangaroo jack,2003,27556,4.4,60.0,88.9,6,89
1607,tt0473705,state of play,2009,129088,7.1,60.0,88.8,7,128
1608,tt1486185,red riding hood,2011,103911,5.4,42.0,89.0,8,100
1609,tt0052950,the journey,1959,1271,7.0,22.0,94.3,4,122
1610,tt2980648,the hundred-foot journey,2014,71635,7.3,22.0,94.3,4,122
1611,tt1294226,the last song,2010,76719,5.9,20.0,89.0,6,107
1612,tt0248667,ali,2001,88916,6.8,107.0,87.7,7,157
1613,tt0300471,shanghai knights,2003,95654,6.2,50.0,88.3,4,114
1614,tt0449089,rv,2006,53837,5.5,50.0,87.5,6,99
1615,tt0120177,spawn,1997,61168,5.3,45.0,87.8,6,96
1616,tt4682786,collateral beauty,2016,82333,6.8,40.3,88.5,8,97
1617,tt1758830,this is 40,2012,120785,6.2,35.0,88.1,5,133
1618,tt0124315,the cider house rules,1999,89045,7.4,24.0,88.5,11,125
1619,tt0280707,gosford park,2001,75486,7.2,19.8,87.8,16,137
1620,tt0085750,jaws 3-d,1983,36860,3.7,18.0,88.0,4,98
1621,tt0443543,the illusionist,2006,341678,7.6,16.5,87.8,3,110
1622,tt0089755,out of africa,1985,65930,7.2,28.0,227.5,3,161
1624,tt0182789,bicentennial man,1999,104296,6.9,100.0,87.4,5,132
1625,tt0427152,dinner for schmucks,2010,92949,5.9,69.0,86.9,6,114
1626,tt0070791,theater of blood,1973,8284,7.2,50.0,91.0,8,89
1627,tt0047437,sabrina,1995,54893,7.7,50.0,87.1,5,127
1628,tt0090568,8 million ways to die,1986,4186,5.8,18.0,1.31,4,115
1629,tt1189340,the lincoln lawyer,2011,200544,7.3,40.0,87.1,11,118
1630,tt2557490,a million ways to die in the west,2014,163330,6.1,40.0,87.2,7,116
